Player,Guild,Kills,Deaths,Fame
zTTDNz,VietNam TheFord,4,2,144416
zSnek,Warhammer Defense Core,0,11,120123
zSnek,Alone in The Mist,1,6,44530
zReb,Dawn Seeker,1,4,528503
zNTPz,Laughing Boulevard,41,17,14825813
zNTPz,I The Flying Dutchman I,18,4,5106540
zLnea,R E V E R I E,0,7,778195
zKarlo,The Castle Knights,4,4,187650
zKFC,All The Villains,6,3,811883
zJINX2000,Clover Official,0,3,0
zHenry,Diana,1,0,7311
zEQUART,Clover Official,0,2,0
zDooz,-,0,0,18963
zBaMz,V A G A B O N D,2,9,9940092
zBLoodANGEL,T O K Y O,5,9,432557
z4phkiel,Scythes Area,0,0,6005
z3zed,CHILIS,1,2,1086743
z3mqq,Call to Heaven,0,2,294915
z34n10011101,-,0,1,0
z1va,Masked Bandits,0,0,38326
z1va,-,0,0,293348
z1shu,Meow Immortal,0,1,37867
z00000,-,0,0,6738
yzyCat27,Mika,5,1,1144708
yzxxx2,SO EZ,0,1,0
yzxxx,SO EZ,18,7,9147494
yzrbq,JMcomic2,0,0,53643
yznmx,Jia Nan,0,2,7042
yzganlu,F R O Z E N,19,13,2987069
yz88866,Wing of Liberty,1,1,579311
yz88866,KongFu PanDa,30,4,3384880
yyyy1,GOBLINS,31,25,18902151
yyymorz,Forever Night,2,59,18336984
yyyk,AK-47,1,1,62080
yyyc,Mamboo,14,4,306063
yyu234,Save Me,0,5,129145
yysb,Kowloon Wall City,0,1,0
yyqq111,jij,0,1,14673
yykkk,Farm Or Die,16,10,5001000
yyhl,sexie,4,5,1444530
yyblrl,Earn money,0,2,366379
yyQ930508,Save Me,7,4,599386
yy826yy,Guardians of Albion,0,1,0
yxznn,Tarumanagara,0,2,7804
yxznn,Gryphons Honor,0,1,0
yxznn,SOUTHERN CROWN,1,3,28554
yxnzm,The Fide Blood,14,6,5966290
yxll,C O V Y,3,9,529712
yxbngxf,NO-RE,27,68,21942970
yww,MCS-P,41,26,6061562
yvxi,Meeting Stone,8,24,464685
yvesaintlauren,T O K Y O,0,1,0
yuzke,I The Flying Dutchman I,55,22,12187321
yuzhouyu,Crazybabys,0,8,91504
yuzhouyu,Stellar Alliance,1,2,23650
yuzhouyu,Boar Army,0,2,117328
yuzhoudawang,GFN-GFN,0,0,40416
yuyuyuLv100,NUPINUPPI,0,0,47338
yuyurm3,Cut Throat,0,6,4453042
yuyurm3,CHILIZ,0,8,7996111
yuya6131,RAKUTAI,10,6,457666
yuy888,House Goodbrook,2,0,22729
yuvely92,Dotorii,0,0,103654
yuunagi189,VIET NAM ssm,0,1,0
yuugan1018,tamago X gohan,0,1,0
yusukonbu,Albions Ark,0,7,272840
yushu66,-,0,2,235680
yushu66,Stellar Alliance,13,10,1132417
yusahma,GOD EATER,8,8,1813290
yurowerfgujkiy34,Astartes,0,2,15217
yuriDxD,Battleborn,0,2,0
yuravrgnub,Onigiriii,0,1,4706
yuravrgnub,-,0,1,24776
yurakana,KajiRingo,0,4,230310
yurachoi,TEAM_MEMOL,0,1,1356751
yuqiong,Mamboo,0,7,158220
yupzz,Singosari,1,0,95243
yuoki,Burn Winter,1,0,391379
yuoki,CAOTAIBANZI,2,2,420725
yunyanruiguang,Free Butterfly,4,7,1298912
yunwuyou,-,0,5,0
yunseong12,Another,70,35,13018497
