Guild,win,loss,Total,Winrate (%)
Forever Reign,1,5,6,16.7
ForeverForeverNihgt,0,1,1,0.0
Forgotten Banner,0,1,1,0.0
Form2Sick,1,5,6,16.7
Forsaken Light,1,1,2,50.0
Forsaken Sanctuary,0,6,6,0.0
Fort Sterling Company,1,1,2,50.0
Fort Sterling41,5,6,11,45.5
Fortune,1,0,1,100.0
Fortune Bank,8,2,10,80.0
FotKot,0,1,1,0.0
FourSeasonsFox,1,1,2,50.0
Fr Bailand,0,1,1,0.0
Freaky Fools,102,95,197,51.8
Free Butterfly,31,65,96,32.3
Free Country,5,13,18,27.8
Free Loot,1,7,8,12.5
Freedom_Castle,0,7,7,0.0
Fresh pork empire,0,1,1,0.0
Friendly PVE,2,5,7,28.6
From Zero,0,5,5,0.0
Front Pembegal Indonesia,0,1,1,0.0
Frost Enjoyer,2,0,2,100.0
Frostbite Reapers,86,59,145,59.3
Frostborn Exiles,10,56,66,15.2
Frostskulls Devils,1,1,2,50.0
Fsszsb,4,6,10,40.0
Fudzbiel,0,3,3,0.0
Fun and Pleasure,1,0,1,100.0
FurrPect Syndicate,0,2,2,0.0
Future Party,4,9,13,30.8
FxxK,14,20,34,41.2
G A I J I N,40,53,93,43.0
G A R D E N E R S,0,1,1,0.0
G A U T A M A,6,31,37,16.2
G C D,8,14,22,36.4
G Club,0,1,1,0.0
G R I M REAPERS,4,0,4,100.0
G R O U N D Z E R O,1,1,2,50.0
G T R,2,10,12,16.7
G U I L D,5,34,39,12.8
G U N N E R,22,26,48,45.8
GACOR,2,1,3,66.7
GAMZA,0,1,1,0.0
GARUDA,10,36,46,21.7
GARUDA LEGION,4,19,23,17.4
GATHER SELAMANYA,0,1,1,0.0
GATHERER-INDO,27,25,52,51.9
GENG SOLO,1,2,3,33.3
GENIUSSES,0,1,1,0.0
GENKOTSU,5,18,23,21.7
GFN-GFN,0,8,8,0.0
GG-bond,8,3,11,72.7
GG969,10,15,25,40.0
GGBONG,1,1,2,50.0
GGBonds,1,0,1,100.0
GGGPVE,1,4,5,20.0
GGerDrug,33,28,61,54.1
GIGAN VIII,27,55,82,32.9
GLEAN,0,1,1,0.0
GLIG-1,0,1,1,0.0
GLORIA ETERNA,0,3,3,0.0
GOATED,1,3,4,25.0
GOBLIN CAMP ID,2,23,25,8.0
GOD EATER,91,85,176,51.7
GOD of INNU,0,2,2,0.0
GOG AND MAGOG,1,4,5,20.0
GOLD SUPRISE,0,1,1,0.0
GOLDENDOG,6,5,11,54.5
GOOP GOOP GOOP,0,1,1,0.0
GOT YOU,1,4,5,20.0
GOTHAM KNIGHTS,0,1,1,0.0
GOWA Empire,1,15,16,6.2
GRAND,0,1,1,0.0
GRAND VOYAGE,3,8,11,27.3
GRAVEBORN,0,6,6,0.0
GREEN LAND,3,2,5,60.0
GRIEVING-SOUL,2,11,13,15.4
GRIMMS SLAYER,1,1,2,50.0
GRINCA,2,7,9,22.2
GTMA,1,3,4,25.0
GTO Nazarick,14,66,80,17.5
GUILLOTINE,1,6,7,14.3
GX9,0,1,1,0.0
Ga LinBei Low Cha,51,88,139,36.7
Galthering,19,32,51,37.3
Game Movie,0,1,1,0.0
Game Of Throness,1,4,5,20.0
Game king,0,4,4,0.0
GameSenseWW,0,2,2,0.0
Gangers FUNNAMNOM,2,2,4,50.0
Gangster Bang Gun,1,0,1,100.0
Gank nd Bank,0,3,3,0.0
Gank974,0,1,1,0.0
Ganker Pemula,0,1,1,0.0
Gankrs life,2,22,24,8.3
GaoLaoZhuang,19,28,47,40.4
Garden babys,17,28,45,37.8
Gas Terus,0,1,1,0.0
Gather Anti Gather,11,15,26,42.3
Gather Only,1,0,1,100.0
Gather PVP,0,1,1,0.0
Gathering FARM,10,21,31,32.3
GatheringSlow,0,1,1,0.0
GeG Sepele,0,1,1,0.0
Geiwofeiqilai,0,11,11,0.0
GenG Abang Tikus,0,1,1,0.0
Generals Ph,2,0,2,100.0
Genesis Aesir Pantheon Climax,0,1,1,0.0
Geney Riodan,1,3,4,25.0
Geostigma,0,2,2,0.0
GeraldNett,0,1,1,0.0
Gerhana,7,0,7,100.0
Gerifymon,1,4,5,20.0
Get Rich or Die Grinding,0,1,1,0.0
Ghost Face,4,9,13,30.8
Gilaguild,1,3,4,25.0
Ginebra,0,1,1,0.0
Give Me Your Sis,0,1,1,0.0
Give Me Your Sister MF,1,1,2,50.0
Gleinmoor,0,3,3,0.0
Global Unity,3,25,28,10.7
Gloomy Sunday,0,1,1,0.0
Gnosa,3,20,23,13.0
Go to Game,0,1,1,0.0
Goal Killers,8,28,36,22.2
God of Caerleon,0,1,1,0.0
God_Of_War,7,30,37,18.9
Gold Bless,6,9,15,40.0
Gold_Taiwan,0,8,8,0.0
Golden Brown,2,1,3,66.7
Golden Leaf,0,2,2,0.0
Golden land Warriors,0,1,1,0.0
GoldenBlue TradingCo,0,6,6,0.0
GoldenGoose,0,1,1,0.0
GoldenRuner,1,6,7,14.3
GoldenTimes,0,5,5,0.0
Gondor,13,30,43,30.2
Good Times,68,58,126,54.0
Government Program,21,52,73,28.8
Gradian,0,1,1,0.0
GranDeon,0,3,3,0.0
Grand Marshal,0,1,1,0.0
Gravity Legion,4,10,14,28.6
Green Knights,8,5,13,61.5
Green Shadow,2,10,12,16.7
Griffin Empire,115,141,256,44.9
Griffin Legion,50,51,101,49.5
Grim Shade,1,5,6,16.7
Grimoire GrimGuild,0,1,1,0.0
Ground Mother,1,1,2,50.0
Gryphons Honor,3,15,18,16.7
Guardian Gentleman,3,1,4,75.0
Guardians of Albion,0,22,22,0.0
Guardians of the Galaxy,0,1,1,0.0
Guemhui Room,0,1,1,0.0
Guerilla Warriors,7,37,44,15.9
Guerrillas Of Destiny,0,13,13,0.0
Guild Solo,0,1,1,0.0
GuildGooglyMoogly23,0,2,2,0.0
Gummy Bears,1,0,1,100.0
Gungn1r,6,15,21,28.6
GwayToLyyMyr,0,1,1,0.0
GymRats,1,11,12,8.3
H A Z E,1,1,2,50.0
H B J,49,33,82,59.8
H E L L K E E P E R,1,2,3,33.3
H N D,2,1,3,66.7
H O R O S H A,0,1,1,0.0
H P J,0,2,2,0.0
H Y P E R T E N S I O N,23,39,62,37.1
HA NOI DI BAY,4,12,16,25.0
HAMSHTER,1,13,14,7.1
HANSALDISINKAT,0,1,1,0.0
HARAISE,0,3,3,0.0
HARD LINE,1,9,10,10.0
HARVESTM00N,2,5,7,28.6
HBY521,4,13,17,23.5
HCM - VietNam,0,2,2,0.0
HEARTLESS,0,1,1,0.0
HEATHEN,5,1,6,83.3
HEGEMONY,5,36,41,12.2
HEI TAO,0,5,5,0.0
HELIOS KNIGHTS,4,7,11,36.4
HELLO KOREA,3,14,17,17.6
HELLS DAREDEVILS,1,2,3,33.3
HER MES,7,17,24,29.2
HIGH RATE,0,2,2,0.0
HIGHT AND LOW,0,1,1,0.0
HIGH_GUARD,0,1,1,0.0
HIRAYAH,13,30,43,30.2
HOLY ROMAN EMP,1,2,3,33.3
HOLY SPIRIT CULT,0,2,2,0.0
HONOR DUEL,0,1,1,0.0
HOUNDS,8,9,17,47.1
HPB,6,4,10,60.0
HUSKIES,8,5,13,61.5
HXX-Gensokyo,3,3,6,50.0
HYDRA REQUIEM,0,1,1,0.0
HYDRAS,1,0,1,100.0
HaChiu,2,8,10,20.0
Hache Courte,1,1,2,50.0
HaikyuuTeams,0,3,3,0.0
Hakuna Matata,0,1,1,0.0
HallOfGrims,0,3,3,0.0
HappyDay,141,182,323,43.7
Hard to be Fuego,1,0,1,100.0
Harmonia Eternity,6,29,35,17.1
HarryK Legacy,3,0,3,100.0
Hateful Oni,0,9,9,0.0
Havox,3,2,5,60.0
HeIIo Kitty,178,66,244,73.0
HeNan,0,3,3,0.0
Heart of Thetford,0,1,1,0.0
Heartsteel,1,0,1,100.0
Heaven Breaker,4,7,11,36.4
Heaven Drive,8,7,15,53.3
Heaven Knight,71,75,146,48.6
HeavenFall,0,1,1,0.0
Heavenly Sect,0,2,2,0.0
Heavenly Virtues,0,6,6,0.0
Heisi,0,1,1,0.0
Helios Phoenix,57,112,169,33.7
Hell Fire Club,0,5,5,0.0
Hellen killer,1,5,6,16.7
Hellsworn Syndicate,0,1,1,0.0
Hemisphere,0,6,6,0.0
Henduoren,0,2,2,0.0
HidE0ut,3,14,17,17.6
High Cards,79,108,187,42.2
High IP Low IQ,5,15,20,25.0
Highest Point,0,1,1,0.0
Hiraya PH,8,10,18,44.4
Hog_Rider,22,19,41,53.7
Hohoesa Pakchara,2,11,13,15.4
HollowCrown,20,59,79,25.3
Holly Light,0,2,2,0.0
Holo Lqm0n,0,4,4,0.0
Holy Outlanders,0,2,2,0.0
Honey-Badger,4,22,26,15.4
Honeybadger,12,4,16,75.0
Hong Xing,13,17,30,43.3
Hong lang man club,1,0,1,100.0
HongShaoRou,4,1,5,80.0
Hooman,10,31,41,24.4
Horcrux,17,23,40,42.5
Hot Choc,27,43,70,38.6
House Buratheon,0,1,1,0.0
House Goodbrook,2,1,3,66.7
House Of Mirrors,1,1,2,50.0
House of No One,3,7,10,30.0
How you Pve is how you Pvp,2,0,2,100.0
HuZhuHui,18,17,35,51.4
HuaDaBin,49,41,90,54.4
HuaLiHuSao,5,12,17,29.4
Hudyat,6,18,24,25.0
HumBig,1,3,4,25.0
HumDumDum,0,1,1,0.0
Hunter Bz,4,2,6,66.7
Husky Empire,12,21,33,36.4
Hwnag Fam,0,3,3,0.0
I FORSAKEN I,17,17,34,50.0
I HATE ALBION,0,1,1,0.0
I M P E R I A L,14,13,27,51.9
I N F A M O U S,1,1,2,50.0
I R2K I READY TO KILL,10,11,21,47.6
I Slytherin I,8,10,18,44.4
I The Flying Dutchman I,58,51,109,53.2
I am King,0,2,2,0.0
ID - IND,1,4,5,20.0
IFort SterlingI,0,2,2,0.0
II Aarambh II,0,10,10,0.0
III JESTERS,0,1,1,0.0
IMBA,0,1,1,0.0
IMMORTAL TAOIST,0,1,1,0.0
IMMORTALSOULS,0,1,1,0.0
INCEPTION,0,1,1,0.0
INCOHERENT,0,2,2,0.0
INDOALBION,0,7,7,0.0
INDOMINUS,0,3,3,0.0
INDONESIA EMPIRE,0,2,2,0.0
INDONESIA MERDEKA,0,3,3,0.0
INEFFABLE,0,1,1,0.0
INFERNAL,1,7,8,12.5
INTERGALACTIC BAGANG,6,14,20,30.0
INTOTHEAIR,0,1,1,0.0
IPIS,1,0,1,100.0
IRON BONES,1,1,2,50.0
ISKRA,27,40,67,40.3
Ibarra bading,0,1,1,0.0
IcePiper,8,2,10,80.0
Ichigo no pantise,0,5,5,0.0
Idochine,2,9,11,18.2
If i die its lag,1,5,6,16.7
Ignavia de Pisces,1,0,1,100.0
Im so hungry I could eat a dog,4,1,5,80.0
Immortal Swords,0,1,1,0.0
Impak Maksima,0,2,2,0.0
Imperial Guardian,0,1,1,0.0
Imperial Vanguard,0,1,1,0.0
Imperium Aeternum,0,4,4,0.0
Ina Watcher,0,2,2,0.0
IndianGanG,112,23,135,83.0
Indio,0,1,1,0.0
Infected Valhalla,1,1,2,50.0
Initial Engage,141,128,269,52.4
Inland Taipan,1,1,2,50.0
Insurgence,0,1,1,0.0
Invade,26,33,59,44.1
Iron Dominian,0,7,7,0.0
Ironclad Concord,4,14,18,22.2
Isla d3lta,0,1,1,0.0
Itot,11,6,17,64.7
J Q K,1,0,1,100.0
J U S T I C E,2,3,5,40.0
JAKOSTIG 4G,0,2,2,0.0
JARERNs,4,6,10,40.0
JAWlR GANK,0,1,1,0.0
JJBAOZHATUAN,0,7,7,0.0
JRX,1,4,5,20.0
JSCL,29,72,101,28.7
JSK,0,2,2,0.0
Jagdgeschwader 52,28,52,80,35.0
Jakol Hero,1,0,1,100.0
Jia Nan,10,79,89,11.2
JiangHu,12,21,33,36.4
JingKonTot,1,3,4,25.0
Jogja Istimewa,0,1,1,0.0
John 3 16,0,1,1,0.0
John Wick,5,3,8,62.5
JomMaanraai,0,1,1,0.0
Jonnys Entertainment,0,1,1,0.0
Journey Uncharted,40,27,67,59.7
JoySprout,0,1,1,0.0
JugGerNaut,2,16,18,11.1
Juicy,0,1,1,0.0
Jungle book,3,9,12,25.0
JustBored,3,1,4,75.0
K A L A N S A Y,0,10,10,0.0
K R U N G S R I,6,16,22,27.3
K o m o r e b i,10,3,13,76.9
K4V3C1UB,0,2,2,0.0
KADAL,18,33,51,35.3
KAI RUY,13,20,33,39.4
KAIBUSHI,2,24,26,7.7
KAKI TIGA,15,66,81,18.5
KALONG,0,4,4,0.0
KANGpukul,0,2,2,0.0
KANTO,5,15,20,25.0
KATANA,91,113,204,44.6
KEDO,1,0,1,100.0
KEEPRS of the OUTCAST,0,2,2,0.0
KEPOTISME,1,5,6,16.7
KEYBOARD,4,12,16,25.0
KFC 7,2,5,7,28.6
KFCv50,0,2,2,0.0
KHAIRA,0,1,1,0.0
KHAOS,19,5,24,79.2
KIMVET MRINGISS,0,4,4,0.0
KING REVENGE,2,10,12,16.7
KING ZED,0,7,7,0.0
KINGPROFIT,0,1,1,0.0
KINGS CRUSADE,0,3,3,0.0
KINGSLAND,2,19,21,9.5
KISHIDA,0,1,1,0.0
KNIGHT OF BRIDGEWATCH,0,4,4,0.0
KNIGHT_OF_BLOOD,63,6,69,91.3
KNYACKI,0,4,4,0.0
KONICHIWA,0,4,4,0.0
KORAWA,7,1,8,87.5
KOREAAN,2,5,7,28.6
KPA,6,5,11,54.5
KRAVENIX,0,1,1,0.0
KTS,0,2,2,0.0
KUMA,55,52,107,51.4
KZR-Fams,0,2,2,0.0
KZ_ARMY,0,2,2,0.0
KaLaewKaLad,47,26,73,64.4
KaizokuShinigami,0,1,1,0.0
KajiRingo,71,35,106,67.0
Karina,1,6,7,14.3
Karma Committee,4,2,6,66.7
Karmic,37,101,138,26.8
Kasanova,3,5,8,37.5
KattyGang,1,2,3,33.3
Keep It Real,0,1,1,0.0
Kendan,85,57,142,59.9
Kerajaan Solo,4,7,11,36.4
Kestrol,0,1,1,0.0
Kids On The Move,19,30,49,38.8
Kill Orgy,7,4,11,63.6
Kill the party,1,0,1,100.0
Kim dokja company,0,1,1,0.0
Kimowa,0,1,1,0.0
King Doom,1,0,1,100.0
King Of The Night,0,1,1,0.0
King PVE,1,0,1,100.0
Kingdom,81,119,200,40.5
KingdomOfJesusChrist,0,5,5,0.0
KingsSlayers,1,2,3,33.3
Kiss Of Death,9,2,11,81.8
Klapaucius,0,1,1,0.0
Kleinschalige Genieter,13,23,36,36.1
Knight Kingdom,0,2,2,0.0
Knight of Sterling,0,1,1,0.0
KnightSpeeD,0,1,1,0.0
Knights Hospitaller 7,0,7,7,0.0
Knights of Azeroth,1,0,1,100.0
Knights of Rohan,2,9,11,18.2
Kocorea,0,4,4,0.0
KocoreaVill,0,4,4,0.0
KongFu PanDa,36,55,91,39.6
Kool Kids Klub,0,2,2,0.0
KopiGRANITA,0,2,2,0.0
Korean Knights,0,1,1,0.0
Kowloon Wall City,1,0,1,100.0
KrrngKhuong,0,4,4,0.0
Kucubung Effect,0,2,2,0.0
Kuda Hitam,1,2,3,33.3
KumaKuma,3,9,12,25.0
Kunfayakun,73,124,197,37.1
Kunlun Jade QingJing,10,20,30,33.3
Kyn Community,0,1,1,0.0
L I B E R A T I O N,2,18,20,10.0
L O C U S T,37,73,110,33.6
L O N E,15,5,20,75.0
L O S T,1,3,4,25.0
L T K Z,0,1,1,0.0
LABORLER,0,1,1,0.0
LAC THAN,51,46,97,52.6
LANCASTER,1,4,5,20.0
LAST GANGSTER,4,7,11,36.4
LAce,0,1,1,0.0
LD1,0,1,1,0.0
LEGION BYZANTIUM,7,7,14,50.0
LEGION OF THE UNDERWOLD,1,11,12,8.3
LEGION SOUL,13,14,27,48.1
LEGION1,0,1,1,0.0
LEMBU SI PENJELAJAH,0,4,4,0.0
LEOA,0,2,2,0.0
LEVELING,29,30,59,49.2
LGBT LetsGrowBusinessTogether,1,6,7,14.3
LIBORIO,0,3,3,0.0
LIGHT_BRINGERS,0,1,1,0.0
LOHJNAWE,1,2,3,33.3
LOOKOUTS,4,16,20,20.0
LOSER CLUB,2,15,17,11.8
LOSERS CLUB,1,0,1,100.0
LOVUONG,1,6,7,14.3
LSPD,1,1,2,50.0
LSPHZH,0,1,1,0.0
LST-683,0,7,7,0.0
LUKAP,0,3,3,0.0
LUNARBLADE SYNDICATE 404,0,1,1,0.0
LYM EGO,7,10,17,41.2
LYM PORTAL,9,28,37,24.3
LYSSAN,4,9,13,30.8
Lacunarum Custodes,1,13,14,7.1
Lady Boy,0,1,1,0.0
Lai tsai Project,6,18,24,25.0
LakeSide Villa,4,7,11,36.4
Land of the Plaguelord,0,2,2,0.0
Langya Special Brigade,4,7,11,36.4
Last Adventure,0,2,2,0.0
LastStando,0,1,1,0.0
Laterano,1,1,2,50.0
Laughing Boulevard,79,56,135,58.5
Laughing Coffin_POH,2,1,3,66.7
Laughing Coffn,2,7,9,22.2
Lazy Bear,55,76,131,42.0
Lazy Fingers,0,3,3,0.0
Legio Nova Roma,0,2,2,0.0
Legion of Doom,0,9,9,0.0
Leisure time,4,4,8,50.0
Leonhart Asylum,0,1,1,0.0
Leonhearts Merchant,1,11,12,8.3
Level-99,4,3,7,57.1
Lex Talionis,4,8,12,33.3
Life of hard work,0,1,1,0.0
Life or Death,10,12,22,45.5
Light House,1,8,9,11.1
Light Knight,0,1,1,0.0
Light callers,0,3,3,0.0
LightWeightBby,3,5,8,37.5
Lightborn Syndicate,30,50,80,37.5
LigmaBall,0,5,5,0.0
Lilith,1,1,2,50.0
Limit Of Glory,2,4,6,33.3
Linday,0,2,2,0.0
Lingan Guli Guli,0,3,3,0.0
Lion Hearts,0,1,1,0.0
Live Less Bank More,1,0,1,100.0
Log__Horizon,1,0,1,100.0
Lokheim,5,7,12,41.7
LolitaSOS,0,1,1,0.0
London,0,5,5,0.0
LonelyWolf,0,1,1,0.0
Loog e haa,1,1,2,50.0
Loot And Donate,1,1,2,50.0
Loot Man,4,4,8,50.0
Lord Of Mysteries,0,2,2,0.0
Lord of Yasuke,4,22,26,15.4
LosQuilan,0,1,1,0.0
Lost Summer,1,0,1,100.0
Louis Bean,1,5,6,16.7
LouisVuitton,0,1,1,0.0
LovePve,3,0,3,100.0
Low Durability Legends,2,4,6,33.3
Lube Core,9,7,16,56.2
Luck is not a story,10,10,20,50.0
LukuLaka,0,4,4,0.0
Lumarinian,0,2,2,0.0
Lumi,22,73,95,23.2
Luminous PH,16,14,30,53.3
LunSol,13,12,25,52.0
Lunation,0,1,1,0.0
Lune,2,9,11,18.2
LuxAether,0,2,2,0.0
Lym World,9,17,26,34.6
Lymhurst Ranger,13,51,64,20.3
M A N T R A,14,4,18,77.8
M A R S,8,13,21,38.1
M A S T E R,1,0,1,100.0
M I 6,7,4,11,63.6
M I R A N O S,0,1,1,0.0
M O G A,16,29,45,35.6
M U S T A R D,0,2,2,0.0
MABAR,45,95,140,32.1
MACHERIE,1,1,2,50.0
MAFIA ZONE,2,17,19,10.5
MAHAMERU STONE,3,1,4,75.0
MALUKU,0,9,9,0.0
MAMMOTH ON TOP,1,0,1,100.0
MANIFEST,83,132,215,38.6
MARLBORO SR,0,6,6,0.0
MARTLOCK_ELITE,0,1,1,0.0
MAS-MAS JAWA,0,4,4,0.0
MATADOB,1,1,2,50.0
MATARAM HOOLIGANS,0,4,4,0.0
MAX VERSTAPPEN,282,75,357,79.0
MAXs,3,16,19,15.8
MC corp,0,1,1,0.0
MDL,15,21,36,41.7
MEMORY 007,2,3,5,40.0
MENGXIN,4,8,12,33.3
MERC EMPIRE,0,4,4,0.0
MERCHANTS I,4,5,9,44.4
MEoW KwuC TH,1,0,1,100.0
MIGI_TW,2,3,5,40.0
MIKE TEA,8,11,19,42.1
MIRCS,3,7,10,30.0
MO GU,290,236,526,55.1
MO GU II,8,10,18,44.4
MOAOM,0,3,3,0.0
MODAGURI,0,1,1,0.0
MODERN PATTERN,5,1,6,83.3
MONETES,0,1,1,0.0
MONEY GAME,0,2,2,0.0
MOON SHARD,2,6,8,25.0
MOONBLADE,0,1,1,0.0
MORGANACULT,1,15,16,6.2
MORGES,2,1,3,66.7
MS Morning Star,0,2,2,0.0
MY LEGACY 80AN,2,0,2,100.0
MYSTIC KNIGHTS PH,0,3,3,0.0
Ma Ma Lover Myar,0,2,2,0.0
Ma Mya Win,0,1,1,0.0
Macho Media,0,1,1,0.0
Made in Japan,1,0,1,100.0
Magic Of Game,0,1,1,0.0
Magnate,8,38,46,17.4
Maharlika,284,255,539,52.7
Maharlika Knights,1,1,2,50.0
Mahatma Suvarna,10,24,34,29.4
Make AIbion Great Again,4,4,8,50.0
Malaysia-Indo,2,1,3,66.7
Maldito,2,1,3,66.7
Malevolent,121,76,197,61.4
Mam-moth,12,30,42,28.6
Mammoth King,41,52,93,44.1
Mandala Guild,1,16,17,5.9
Manhattan Ape Gang,3,10,13,23.1
Mark of the conqueror,0,1,1,0.0
Marlboro Merah,0,1,1,0.0
Marlotck In Heart,2,14,16,12.5
Martlock and chill,0,1,1,0.0
Masked Bandits,75,78,153,49.0
Massive Attack,2,4,6,33.3
Master Siomai,3,19,22,13.6
Matcha Ore,31,40,71,43.7
Mathias,12,31,43,27.9
Medieval Royal Guards,12,45,57,21.1
Meerkat Academy,1,0,1,100.0
Meerkat Assemble,205,180,385,53.2
Meeting Stone,74,128,202,36.6
Meitei Ninja,1,4,5,20.0
Melonz1,0,8,8,0.0
Mem0ry,0,3,3,0.0
Memek,2,11,13,15.4
Meow Immortal,59,135,194,30.4
Meow Magician,4,2,6,66.7
Meow x Meow,1,3,4,25.0
MeowOMeow,1,1,2,50.0
Meowfia,18,33,51,35.3
Mercenary Truth,1,2,3,33.3
Merchant Militia,0,4,4,0.0
Merchants Creed_Brotherhood,0,15,15,0.0
Metal Eater,0,9,9,0.0
Meteor,0,1,1,0.0
Mexicola,0,1,1,0.0
MgaBatangWalangMagulang,1,1,2,50.0
Mid,5,0,5,100.0
MidNight Pirates,3,3,6,50.0
Midnight Rose,66,217,283,23.3
Mighty Warriors,0,1,1,0.0
Minerva-X,72,48,120,60.0
Minerva-j,1,15,16,6.2
Mistwood Fen,0,11,11,0.0
Misty Rain in Jiangnan,1,0,1,100.0
Mizoram University,2,4,6,33.3
MoFuMoFu HEAVEN,32,97,129,24.8
Mobslayers,0,1,1,0.0
Mochi Kingdom,5,29,34,14.7
MockingBird7,0,1,1,0.0
Mogu,3,2,5,60.0
Mogua,4,5,9,44.4
Moment,0,2,2,0.0
MomsTouch,0,1,1,0.0
Money Belief,3,20,23,13.0
MoneyHunter,81,167,248,32.7
MoneyMoneyComeOn,3,9,12,25.0
MooMoo,1,1,2,50.0
Moon Kingdom,0,1,1,0.0
Moon Reaper,8,8,16,50.0
Moon Rise,0,6,6,0.0
Moon Tree,0,1,1,0.0
MoonHaven,2,4,6,33.3
Moonlight Shadow,0,1,1,0.0
MoonlightGuardians,0,2,2,0.0
Moonmain,0,6,6,0.0
Moro Islamic Liberation Front,0,1,1,0.0
Mote Sane Lrr,1,0,1,100.0
Mount Never-Old,7,22,29,24.1
Mountainheart,0,2,2,0.0
Mucksmen,2,0,2,100.0
Multi-Nations,0,6,6,0.0
Munelicryst,2,3,5,40.0
Murim Alliance,0,1,1,0.0
My Lethal Pony,5,5,10,50.0
My way,0,2,2,0.0
MyBelovedEki,0,1,1,0.0
Myanmar burma,0,1,1,0.0
MysticGuide,1,0,1,100.0
Mythical Knight,0,10,10,0.0
Myuri,3,1,4,75.0
N E G U S,0,10,10,0.0
N E O - H E R O,5,13,18,27.8
N O I R,3,3,6,50.0
N Y X,8,22,30,26.7
NAGA PEOPLES FRONT,1,3,4,25.0
NAH25,0,3,3,0.0
NATURE_Team,0,6,6,0.0
NAURDERERS,0,1,1,0.0
NAZI,0,1,1,0.0
NB FOREVER,1,15,16,6.2
NCRE,0,1,1,0.0
NENEK TURBO,0,2,2,0.0
NEVERLUS,3,30,33,9.1
NGENTOD,0,2,2,0.0
NGGang,8,7,15,53.3
NIC3,0,1,1,0.0
NIFLHEIM VANGUARD,0,1,1,0.0
NIGHT DEMONS,0,10,10,0.0
NIGHT WALKS,4,4,8,50.0
NIKA II,1,0,1,100.0
NIMBUS,7,10,17,41.2
NINJAS,1,7,8,12.5
NO EGO,0,1,1,0.0
NO FEAR NO TEAR,1,1,2,50.0
NO-RE,8,17,25,32.0
NOCTUA,0,1,1,0.0
NOVA LEGION,0,4,4,0.0
NO_OC,47,85,132,35.6
NUGGATHE,2,11,13,15.4
NUMEROS,0,1,1,0.0
NVDHi,56,34,90,62.2
NVM SD,15,8,23,65.2
NWW,0,1,1,0.0
NYXORA,0,3,3,0.0
Nang Pi Yan Zi,0,1,1,0.0
Naughty Panda,1,2,3,33.3
NeGalius,4,24,28,14.3
Nefariouss,2,1,3,66.7
Nemo Nemo,59,122,181,32.6
Neophyte Vanguard,0,3,3,0.0
Netorare,22,10,32,68.8
Never Lucky,0,1,1,0.0
Never Regret,1,7,8,12.5
Never Say Never,58,72,130,44.6
Nevertheless2,2,0,2,100.0
New Chapter,0,1,1,0.0
New heliansheng,5,1,6,83.3
NewFalconComunitas,1,12,13,7.7
NewNew Young,11,34,45,24.4
New_World_Order,8,28,36,22.2
Newbie,0,1,1,0.0
Newbies ALBION MRDK,0,1,1,0.0
Next Miracle,0,4,4,0.0
Nezuko Printer,1,0,1,100.0
NiTianGaiMing,1,11,12,8.3
Niflheim Affiliate,1,2,3,33.3
Night Covenant,0,1,1,0.0
NightOwls,0,1,1,0.0
Nightfall Cartel,0,2,2,0.0
Nilfheim,0,2,2,0.0
Nine Lives Legion,0,1,1,0.0
Ninong Ry,0,1,1,0.0
No Gank No kill,1,2,3,33.3
No Gathering No Life,0,2,2,0.0
No Mancing No Party,0,3,3,0.0
No Masters,1,1,2,50.0
No Plan,0,2,2,0.0
NoBu,1,0,1,100.0
NoMadS HeAven,0,4,4,0.0
NoNNoY,0,4,4,0.0
NobleBloodline,8,17,25,32.0
Noctera,17,27,44,38.6
Noctis,38,14,52,73.1
Noire Atelier,1,4,5,20.0
Nomadz,5,47,52,9.6
Noob Family,39,130,169,23.1
NoobGaming_YT,1,15,16,6.2
Noomfoo Family,0,1,1,0.0
North Knight,0,1,1,0.0
Northern Heavenly Sect,0,2,2,0.0
Northern Light,0,1,1,0.0
Not A Gamer,2,12,14,14.3
Noters,0,1,1,0.0
Nova Corps,0,1,1,0.0
NowBao,1,4,5,20.0
Null to dust,0,1,1,0.0
Nyarvelous,2,0,2,100.0
Nyc Lyra,0,1,1,0.0
Nyingje Mitakpa,0,1,1,0.0
Nyork-Keys,1,8,9,11.1
O U T L A W,7,28,35,20.0
ODOMO lol,2,12,14,14.3
OHSOON DOSOON,1,4,5,20.0
OKTAGRAM,2,3,5,40.0
OLD VILLAIN GANG,6,1,7,85.7
OMNI SLASH,3,7,10,30.0
ON MA HEAD,18,18,36,50.0
ON ME,1,2,3,33.3
ONE SPARK,2,0,2,100.0
ONG BUT,7,10,17,41.2
ONIKU slayer,0,1,1,0.0
OPC GGININDER,6,11,17,35.3
OPFarmer,27,70,97,27.8
OPM,16,2,18,88.9
ORCS,4,7,11,36.4
ORDER OF PRIDE,1,0,1,100.0
ORDER-X,0,3,3,0.0
OSAKANA RANDO,0,1,1,0.0
OVERDRIVE,0,1,1,0.0
OVERLOVE,1,0,1,100.0
OXILON EMPIRE,0,1,1,0.0
Oblivions Call,0,4,4,0.0
Ocean Waves,47,42,89,52.8
Of The Garden,0,1,1,0.0
Okumura,0,1,1,0.0
Old Chiken Headquarters,1,0,1,100.0
Old Man,36,47,83,43.4
Old Singularity,29,39,68,42.6
Old boy,1,1,2,50.0
Omega Planetes,1,4,5,20.0
