Guild,Kills,Deaths,Fame
Volkzsturm,6,9,1365212
Cavaleiros Avalonianos,0,6,524269
Cavaleiros Avalonianos,0,1,0
Make Fame Great Again,1,4,105520
PRED4DOR,5,15,711151
Furia Nocturnx,2,0,22723
N A M 3 L E S S,0,4,232391
M O R V Y N G,0,0,51908
ENDANGERED,1,0,1062443
ABU-DHABI,0,1,54094
A L O P E C I A,0,1,62176
PlVAS,0,1,431621
I M O R T A I S,1,0,16745
Unfortunate,3,2,141608
Baofengyu,0,2,0
Doggie Down,1,0,295932
N A M 3 L E S S,2,6,352519
PISA E PASSA,1,5,164303
Instic,1,7,23568
OppenHammer,0,1,29930
RECEPTCULO,0,0,827
FURIA DIVIN4,0,1,14889
-,1,2,92745
NoobNation1lvl,1,1,133245
-,0,0,7842
Evil Kool Aid,16,30,17032994
ADEPTOS DE LA PAJA,0,1,0
-,0,1,32009
NO LOCK,0,3,47890
Wandering-Souls,8,7,316439
Harvesters of the Hopeful,5,12,1352262
VlNLAND,0,2,104007
BLACK AND WHITE ARMY,1,2,11868
Overprice,0,3,465235
HiDrA Reborn,1,16,385062
B U R N I N,2,11,4448595
-,0,0,743882
II E X I L I U M II,5,4,795707
-,0,1,0
The Destruction Company,1,4,87324
GOTHAM C1TY,0,1,0
iNimigosDaSkill,0,1,0
Outlimits,9,23,11347712
Born To D1e,5,21,746666
TyrannT,0,1,101589
DETONADORES DE SATANICMODE,0,1,0
-,1,0,40429
KR SEED,17,17,4559163
Sprint With Me,0,1,489380
SALMOS144,0,4,144370
Black Clov3r,0,2,0
Deadly Fenix,0,1,0
Flying-Pigs,19,17,6000595
6-TRINIBAD-6,0,1,0
The Last Nest,0,3,107210
Crux Del Sur,11,29,1650054
OUTLAW5,8,3,1362826
Upsida,9,4,2023189
IFures,0,13,2176419
WIPEZONE,0,2,0
Bread Addicts,3,1,321833
Mind gap,2,0,207701
EL SOTANO DE JESS,5,8,183579
I Nothing I,16,6,1374616
Modnar,0,2,0
-,0,1,0
CompletelyStrange,5,1,139706
Heraldos del Destino,1,2,116307
Gankers LetaLes,0,3,303496
Y O P A L,6,3,145232
Black Dragon Aeon,0,2,82488
MidnightD,2,4,708532
x Militia x,1,3,147050
-,0,1,59803
VALAR HARKONNEN,0,1,0
D - GHOSTS,3,4,339943
O V N I,0,0,5225
Los POCHOcloss,0,0,9053
-,0,0,24118
AlterFirsted,1,2,88357
VOIHD,0,1,39074
-,2,0,187939
Fallen Stars,0,6,3449
AXI0M,1,1,65623
-,0,1,5360
TEAM Of DEATH,3,2,176626
Faction Army,0,1,0
Eroth,1,4,902341
Fallen Stars,1,0,112961
Baofengyu,1,2,904839
SIN PORCENTAJE,12,4,4121451
Lovely little puppy,1,1,32219
Vanilla Legion,1,2,6722
NoFreeThinkers,1,2,568046
R3MAST3RED,2,4,851812
Warlord Syndicate,2,2,24516
LOS-GATITOS,0,1,8240
Fellowship of Tomboys Femboys,0,3,1027
DECENDENTES DA ALVORADA,11,39,1411931
thefairytail,0,2,9735
Eroth,2,0,593221
Avalon CORP,1,0,329021
-,0,0,33488
C I R C U S,5,5,927298
VENENO BLACK,2,3,286061
xX The Jokers Xx,0,6,2173215
Spetsnaz Grail,2,5,500439
Imperio I_N_K_A,1,6,209815
La Federacion Y,6,9,1163678
Cavaleiros Avalonianos,0,1,29848
Mystnigh,0,3,5264
Blacklist -AO,1,3,318993
Vyserion,0,1,0
VK Army,1,10,546636
A N T A R E S,70,8,1813959
FINAL ELITE,0,2,60318
Reyes del Respawn,2,3,176084
S H I S H I G A N K,0,1,6168
Vanguard Killers,0,0,14802
Farm Warlords,1,4,180799
Fino Senhores,0,1,0
E L D R I U M,1,1,552520
INSTA KARMA,0,1,296346
P R I M O R I A,1,4,307838
T R A S H T A L K,3,1,2350910
FATAL M0DEL,0,2,13986
BLOOD HOLLOW KNIGHT,0,0,148976
Avalon_Fury,0,1,124758
C R I M E N,0,8,171705
SH4DOW G4RDEN,0,1,0
LosZukulentos,0,1,394986
Caballeros Del Pasado,0,10,407239
-,0,0,19011
Instic,0,2,19523
Liga de Legendas,2,1,204489
HIJOS DEL TITAN,1,2,177038
0s Guardioes,0,1,12102
S H O T G U N,0,1,123195
A R 1 S E,0,3,29519
Drakebound,1,12,440596
-,0,1,24386
Os Sem Nome,0,1,0
Upside,0,7,5387304
Make Fame Great Again,3,0,86370
farmador de aurea,0,1,0
Rob1n Hood,1,0,15203
FURIA DIVIN4,3,2,123993
YronSide,2,2,79987
P R I M O R I A,9,3,3257270
R I S A D I N H A,5,0,1535351
Caballeros Del Pasado,0,0,619444
R3MAST3RED,11,39,3121862
LIL BEARS,0,9,1793014
JAMAICA,2,3,757872
Sprint With Me,0,1,0
VENENO BLACK,2,7,280425
Valkyrias GL,0,1,0
-,0,0,9581
NoFreeThinkers,0,1,254021
ROKhan,4,3,1073377
Upside,13,23,12992648
l SKYPIEA l,0,2,0
-,0,1,0
B U R N I N,4,2,914308
You Okay,21,21,4255830
El Imperio Latino,0,12,145332
N I E B l A,1,1,14543
Linhir,0,2,0
Vanguard Killers,0,2,30511
DRAGONFROSTH,0,1,0
No Fight No Profit,2,2,30543
fortune brothers,2,8,114021
Outllmits,0,3,1384219
Upside,0,1,10865
Nirvana Calling,7,11,7668741
Drakebound,0,1,35382
Girei,0,0,31116
Skies of Arcadia,0,1,0
F U L L-C O U N T E R,0,2,121333
Eevolution,0,4,166967
-,0,1,0
Death Of Souls,0,1,0
GUARDIANES DEL ABISMO,0,1,1456
-,0,1,0
Paladinos Sagrados,0,1,0
La Guarida del Joker,14,11,2402422
NO HOLDING,2,2,469739
V4TOS LOCOS,1,0,208623
Rogue Natives,3,10,1489159
-,3,6,229078
TARGARYEN E-SPORTS,0,1,5654
Hisoka,4,3,974768
ENTERT4INMENT,0,3,73244
-,0,2,924217
SIN PORCENTAJE,10,8,3455412
P R E D A T O R Z,0,2,62822
Banddle City,5,3,1957311
-,0,0,54027
C A S T L E V A N I A,0,0,6530
-,0,0,42044
amoral,0,1,9426
LOS GUEVO GRANDE,4,4,397092
Legacy Corporation,6,24,4812284
T-R-O-P-I-N-H-A-x,4,1,157549
Royal Ratpack,3,2,11780
R3MAST3RED,0,3,619322
MALDITO DOWN,1,5,1176194
M A N D A T O R Y,4,13,2652087
-,3,1,19647
R E X,4,8,517826
-,3,12,254656
xX The Jokers Xx,7,13,7465610
Rogue Natives,3,11,3817776
MANIC0MI0,0,4,1070303
V4TOS LOCOS,4,2,1415011
lll Sed de Sangre lll,3,5,351971
ADEPTOS DE LA PAJA,9,5,373779
Legacy Corporation Academy,0,1,0
J A B A R I,0,1,11049
LegionOfOne,0,4,46263
BloodTraiI,5,1,78458
FURIA DIVIN4,1,0,44752
-,0,3,26140
BenchWarmers,0,2,28009
Elite SurAmerica,0,1,4934
Sea-Sky Fraternity,0,0,230791
M A N I F E S T O,1,0,31657
MercCorps,1,1,34956
T h a r n o K,0,3,27409
U Are My Profit,0,0,138682
-,0,1,0
-,0,1,0
Coletores de Almas BR,0,4,38256
N0T HUMAN,20,13,29711811
NYAC,0,1,7098
cazadores de leyendas,4,8,468439
PRIMACY,2,3,114200
-,1,0,73318
Sweet Violence,0,7,910979
Llamitas Su Su sum,2,2,715692
-,0,1,16856
-,0,1,56657
Treasure Tales,0,5,122267
Prophets of Death,1,6,109079
-,0,0,20037
Aesirs,1,1,155843
F U L L-C O U N T E R,11,24,5280985
-,0,1,0
iFLAME,0,1,8646
-,2,1,101747
I N S O L E N T,0,2,22206
True Gentleman,5,10,1784915
Eroth,2,5,777587
BELEGHOST,0,1,111058
soleil legend Free,0,4,79652
LA_GANGA,0,1,0
Loto Escondido,0,1,0
Taiko,0,3,49350
Hemp Rats Cartel,0,0,11356
Von supremo,10,4,599446
-,3,1,305931
Wolf Pack - Albion,1,0,15792
-,0,1,0
Ghoststrike,0,4,15516
LOS HIJOS DE MORGANA,0,1,0
-,0,1,1151
Evil No Specs,32,6,4974323
-,0,1,0
xX The Jokers Xx,31,19,4084063
Mono Con Navaja,50,38,11057464
-,0,0,274126
GATOS GORDOS,0,1,2372
LIONS REBELION,0,1,322870
LIFE AND HONOR,0,2,78765
-,3,1,184477
LatinWarriors,2,0,210332
So Na Jaca,0,0,26900
LatinWarriors,10,6,2242802
-,4,5,39682
OUTSET,0,1,0
La Madrigayra,0,1,28018
-,2,1,139816
Guardianes de Martlock,0,2,42665
First Player to 1Trillion Silv,30,3,2188136
M O N A S T E R I O,1,3,188980
Legacy Corporation,6,13,2055993
C4 Gang For Life,2,2,143313
The Rugrats,0,1,0
0UTNUMB3R,118,29,26039887
Mighty Frogs,6,7,4960334
domion ge an gruu,0,1,15479
SIMON BOLIVAR,0,2,0
-,1,0,23851
GEADA,1,1,5840
LatinWarriors,8,4,560731
Evil Kool Aid,0,0,1258274
Kingdom Fury,2,7,1023181
Von supremo,0,0,13189
Evil Kool Aid,0,0,2041730
AO University,0,2,691391
IDEMASIADOSI,3,0,200852
The Northern Fallen,0,1,0
Arcosanti,1,5,918
Tahuantinsuyo Renacido,0,0,9004
-,0,1,9954
SHINJU,4,3,101786
TyrannT,14,14,12872630
MissCIick,0,2,511704
Death Clowns Society,0,1,13915
More GG boy,0,1,0
FamilyGank,0,1,38351
LEVELEANDO SOLOS,0,2,24998
Nirvana Calling,0,1,0
ShINBoRu_kanto-6MaNJI,0,1,0
LOS VILLANOS_00,0,1,0
N O X O R Y,0,0,5834
RUSH-B,1,5,725005
VITERIUM,0,2,0
DECAPITATORS,0,1,0
The Last Nest,0,2,0
La casa de goku,1,1,25633
Shroom Squad,1,5,1451932
X-Noxius-X,0,1,26203
Morbid Grave,11,6,851475
DECADENSE,0,1,0
I M O R T A I S,3,4,148171
Baofengyu,1,2,69886
SIGTRYG,0,1,0
GRIMORIO DEL NUCLEO DORADO,0,3,95556
R E Q U 1 E M,56,22,17045304
S3X 4nd S3X,3,5,67128
S H O T G U N,4,9,826840
NightHunterss,1,2,833701
EZG0TO,11,2,3511266
NightHunterss,4,1,603412
Bryllanos,7,3,1078295
F U L L-C O U N T E R,0,0,250823
-,0,1,73515
SAT1VA,0,2,0
lll Sed de Sangre lll,5,2,336163
Toxicity_Faction,1,0,76138
TDA,0,32,7509181
Insanos por PVE,0,1,27084
DemonyWojny,1,0,113453
-,0,1,2348
Keepers of Martlock,0,2,0
-,0,1,0
Sunflame,33,2,857781
T O R O S,4,18,2110933
Baofengyu,1,1,355189
Puchainas Gordas,7,15,3049297
-,0,0,23581
Militant,17,5,3504356
-,0,0,287383
FETTY WOPS,2,0,188310
H U R S T,4,17,573726
-,0,1,0
SOMBRA-DA-MORTE,0,1,45163
Escuadrn Toro Negro,0,1,2970
PLAYB0YS,0,5,669066
El Concilio de las Sombras,0,1,0
Red banditss,2,13,867604
VRESTROM,0,2,0
Outlimits,1,20,4055108
Rents Due,20,15,5104897
LegionOfOne,0,1,0
SHOCK-TACTICS,0,1,139163
Null Society,0,1,0
HiDrA Reborn,0,11,441322
Alpha Rats,0,1,56496
-,0,1,0
Taiko,0,1,0
Arcosanti,0,1,0
I DIOSES I,2,2,83862
P0c4s L4 M4m4,0,1,0
-,0,0,55156
Spence,0,5,43374
-,2,3,76142
Un Tercio De Lokos,0,0,32843
minoris pretii,14,14,3799703
MOTORHOME,36,22,24722141
IT s ShoW TimE,0,2,18507
-,0,1,0
Griffins Riders,0,3,27957
ANNlHILATION,0,1,30719
Outlimits,8,11,4625233
LatinWarriors,12,5,910714
Baofengyu,0,1,67426
-,1,1,24083
IIFures,2,6,326376
The Rugrats,23,10,5953554
Victory or Valhalla - NA,1,1,460143
xVENOMx,0,1,26132
Nirvana Calling,1,3,552255
Velo Rojo,7,13,6137704
EL UNDECIMO MANDAMIENTO,1,2,262579
The Irish Mafia,0,1,0
-,0,1,0
Treasure Tales,0,1,7096
-,1,4,21698
-,1,1,5790
FSGI-1,0,1,0
YOU_ARE_DEAD,2,3,433450
-,0,1,24275
PlVAS,29,20,10321935
RUSH-B,0,1,0
Ice Cold Kaiser,0,1,0
Legion_Martlock,0,7,13275
The Black Boars,0,1,0
Shadow Bunny Sindicate,0,2,0
souls fire,2,16,21991
-,0,0,5067
Blodfang,1,1,92639
YOU ARE LOOT,20,6,2830657
Skyrise,1,1,111449
-,1,0,12739
Vulture Tyranny,0,1,47578
avestruz que te seduz,0,1,0
BELEGHOST,0,0,141891
Banddle City,8,4,2699889
Harvesters of the Hopeful,13,10,1996067
xX Los Tiranos Xx,0,2,96634
HIMEN,0,1,1346883
L4 SECTA,6,0,320530
-,1,3,182890
-,0,1,0
Benevolent Kool Aid,16,6,2707448
Evil Kool Aid,80,15,16040515
GT FENIX,16,29,2619776
LIIONS,0,3,44841
QCFDP,0,1,0
PRIMACY,0,1,71531
R3MAST3RED,3,3,639666
Half-Blood Guardians,2,1,118685
Cyan,2,1,671234
F U R O R E,1,5,2110903
Sheer Cold,0,1,0
Upside,65,9,10231179
Maximum Effort,18,20,2850885
Cult of Light,0,1,0
OSOS AUTISTAS,19,5,1516572
Furia Nocturnx,0,1,22189
The Rugrats,4,14,1730160
-,5,0,445773
S K Y R 1 M,0,1,0
LIL BEARS,2,8,2343789
R3MAST3RED,7,24,1882669
Furia Nocturnx,5,6,817732
24 - 7,3,2,48670
LordsBog,3,1,240333
I DieHard I,3,1,28552
Knight of Velyrion,0,3,0
Llamitas Su Su sum,1,2,538946
PlVAS,56,26,12371154
Faction Wars,0,5,0
C I R C U S,32,11,10328796
Arcosanti,4,9,2935751
Mind gap,0,3,468383
KINGDOM OF FARLANDS,1,1,103664
GANKHELLS,0,1,11844
-,1,7,6198
Outrange,0,4,173024
Roses-Academy,1,12,1195242
-,0,1,0
Treasure Tales,4,7,390978
Guardia Nacional AO,0,3,22040
-,0,0,22990
-,0,1,0
A N T A R E S,0,1,3132
-,0,1,118580
Anti Evil,0,2,10227
K-Pangas,1,8,54142
Palestina666,0,1,0
La sombra de Godzidios,0,1,0
-,1,1,71604
Legion Brocoli,0,1,43579
Maximum Effort,8,18,1000748
-,0,2,15079
Just Breath,0,2,12384
Shadowing,0,1,0
A N T A R E S,17,5,1330254
Beef Stewar,4,6,501327
Evil Not Today,6,15,3899761
LDSF,2,3,51873
LEVELEANDO SOLOS,1,9,183452
Honoris,3,17,468394
VK Army,0,0,20507
D e l i n c u e n t e s,1,2,128339
-,1,2,5688
Existential Dread,0,2,0
OUTSET,0,2,0
Los Osos de Albion,0,0,67144
-,0,1,0
Unison Squad,6,11,686486
Rogue Natives,4,10,3162610
AsMeninasSuperPoderosas,0,1,0
Aura-Chill,0,2,0
La RevelionLx,0,2,20409
-,0,4,40471
ArvizG-Company,0,2,3508760
GREMITIUS,6,17,1995407
The Lonely Skibidi,0,2,149710
Secret Vanguard,1,8,70279
Griffins Riders,0,3,95788
ANNlHILATION,11,1,1281642
VENENO BLACK,5,10,123518
Outlimits,1,21,4448623
S H O T T A S,0,1,160436
Oficoda Gang,0,3,45869
Black Dragon Aeon,0,0,265912
V O R A Z,0,1,0
Los POCHOcloss,0,0,11227
The Chilles,0,1,0
OathBreakerz,14,19,3592730
La sombra de Godzidios,0,1,0
T-E-S-A,10,11,842411
Vahipe_ ko,0,0,74113
Shadow of Chernobyll,0,0,20000
S K Y R 1 M,0,1,0
R-A,3,0,364764
Knight Blood,1,5,178852
-,0,1,0
LycorisRadiataa,0,0,15453
TEMPLAR OF DARKNESS,0,2,0
Tabbib,0,1,0
TheTempest,0,12,61348
More GG boy,2,3,107991
-,2,4,972770
A L O P E C I A,4,2,322205
Commotion,2,3,289760
The Ghosts1,1,0,21387
Growers united,0,3,0
THE AKATSUKY,1,4,235859
Wolf Pack - Albion,0,2,6102
KR SEED,0,1,0
Los Portadores del Caos,0,1,15855
IMPERIO POCHO,0,1,0
Los Hijos de Avalon,0,0,40666
Ordem dos Insanos,0,0,217346
Primeiro Canil,2,3,74452
La Orden Silenciosa,0,1,6654
Wandering-Souls,10,18,487579
Hydra Corporations,0,1,224478
Outlimits,3,2,555264
Outlimits,0,2,862770
T R I F A R l X,5,2,1809816
YOU_ARE_DEAD,1,1,89586
Faction Army,0,1,13106
Los Narcisistas,0,3,156251
Los Hijos del Exilio,0,0,50412
Outrange,1,3,1381312
-,0,2,0
Growers united,3,10,84055
-,2,4,59128
CRYSTAL-GM,2,2,181900
Laws Of Gold,0,1,21734
Receiita Federal,14,23,2635331
S H O T T A S,6,6,824262
ELISA LANCHES,0,2,64209
-,0,0,28555
S K Y R 1 M,1,0,176436
Furia Nocturnx,0,2,153582
KillSquad,0,0,5421
The Lonely Skibidi,8,7,1261204
PowerLife,0,2,27641
Hunter Assasins,12,15,3862630
MALDITO DOWN,9,13,3414730
Elite de la Sombra,0,1,0
-,0,4,0
XNoMercy,0,1,38900
Legacy Corporation,1,1,61040
Quase Competentes,0,5,153849
Keybump,5,3,2620684
YOU_ARE_DEAD,2,1,655105
Victory or Valhalla - NA,0,0,42019
-,0,1,0
NYAC,0,2,0
COFFE BR,2,2,105803
Spank Squad,0,2,0
AsMeninasSuperPoderosas,1,0,81197
-,0,26,30331
Twilight Knights,0,5,0
MEDIEVAL SHADOWS,2,3,73842
GATOS GORDOS,0,7,126703
The Rugrats,0,1,0
-,0,0,5230
TU MAMMA,0,1,0
BR Free Fire,0,1,0
Blodfang,1,3,177422
Puchainas Gordas,1,0,104240
LycorisRadiataa,9,15,3725105
Albiolines Crew,8,5,490657
I Warriors Company I,0,6,421275
TribouIet,0,1,121148
MICHI BROTHERHOOD,0,5,541189
Montaraces,0,0,60894
I Nothing I,1,1,133297
SALAMANDERZ,0,1,0
-,0,1,0
3 THE_LIONS,0,0,199445
Unison Squad,4,7,1127740
Los Narcisistas,0,1,0
This-Promise,0,0,36805
F U L L-C O U N T E R,15,8,1386353
Cyan,0,1,0
-,0,1,41688
B U R N I N,7,16,1549532
Spence,0,5,72517
Born To D1e,0,1,14830
P A N D A R I A,0,1,0
-,0,1,26332
xNova ImperiuMx,3,2,456198
Elkulimaster,0,2,79477
I Warriors Company I,1,6,653780
FaIIen AngeIs,0,1,54517
NOVO CANGASSO,0,1,249622
-,2,0,47569
TIERRA - MEDIA,4,12,1091895
Bread Addicts,0,1,119628
Caminos De Arena,0,1,105392
gorylovers,3,0,297759
N0T HUMAN,2,3,752656
IMPERIO ALEMAN,0,2,0
Legacy Corporation,4,14,2131132
Twilight Knights,0,3,0
Itachi3030,0,1,0
Veni Vici,0,1,0
-,0,2,0
-,14,1,572485
SOMBRAVELOZ,27,0,795641
BELEGHOST,32,5,2607441
Royal Ratpack,0,4,244995
ROKhan,0,1,171369
CHEEKZ,9,7,2649310
Throwing Chair,2,0,740803
Be Careful,5,8,2234699
Velo Rojo,4,9,1479498
I N S O L E N T,0,3,17673
Piratas de CPV,7,0,160816
NeewFEAR,3,0,133052
iFLAME,1,3,299693
Explocion de Sabor,0,0,148301
S H O T T A S,0,1,71006
P O S E II D O N,2,1,302003
-,0,1,0
4K TEAM ELITE,0,2,19019
S K A L D R 7 N,0,1,0
SEX and PVE,7,3,6505882
L E G E N D A R I O S,0,0,133174
Eroth,0,0,1729483
-,2,1,36616
I L E V E L I N G I,46,26,21692106
-,0,1,0
-,0,1,0
Trilogy dorada,0,2,0
x HOOLIGANS x,3,5,195072
DaOneNOnly,1,1,2622
SEX and PVE,9,10,4893072
P O S E II D O N,1,1,175456
-,1,5,38750
Foso Sangrante,0,1,0
Only Strike,0,1,0
TEEN SMOKERS,3,6,135954
SoloDormir,0,2,0
Black Martlock 1,0,6,267310
Caballeros Del Pasado,9,7,684349
Refimeros,0,1,0
Rents Due,1,2,27973
B L I N K,15,19,5902593
the king berserker,0,4,387433
IT s ShoW TimE,0,1,0
F Y A,1,1,18773
los perros locos28,2,6,437394
-,0,1,0
N A G A S A K l,0,2,315874
L E G E N D A R I O S,2,7,443394
les fr valoir,3,4,2058588
Witless Mercenaries Tavern,0,0,48111
Griffins Riders,0,4,595946
Veni Vici,0,2,1230670
Escolinha Avalon,0,3,262497
Angry Apes,7,12,1000850
-,0,0,2970
Drakonty ligea,0,2,43597
ArGentiNidad,0,3,43920
-,0,1,0
-,0,1,0
Blueberry Poachers,0,1,0
Mors Certa,0,2,14780
PllVAS,5,5,3940899
ROKhan,2,3,1124276
Life is game,0,1,150576
EL SOTANO DE JESS,21,10,689752
AVALON1AN0S,0,1,0
Frogwide,0,1,23813
H3rois da Tret4,0,1,57993
LosTorosNegros II,0,2,0
Perigosos e Aposentados,0,1,0
AVALORIANOS,0,1,0
CARISMA-CLAN,0,0,6628
Legion_Martlock,0,4,35724
Treasure Tales,0,2,14487
Tunnel Snakes rule,0,2,0
Barclass,1,3,26180
Mythic Vanguard,3,9,543520
L A S T W O R D S,4,0,735697
NO HOLDING,11,7,934693
NoFreeThinkers,0,0,356445
BROASTER CALL,1,1,1655470
Los 0cupas,0,1,4168
The Ghosts1,0,3,16822
-,0,9,11328
IS MY STATIC,2,14,805232
MidnightD,0,1,423196
-,1,2,107280
IFures,5,16,1968295
xX The Jokers Xx,39,30,6759098
-,0,1,0
Rogue Natives,2,6,2524154
PELADOS EM BRECILIEN,11,4,405559
-,4,2,153224
-,0,1,0
SOMBRAVELOZ,0,1,68178
Evil Kool Aid,55,17,15397764
Mythix,0,0,25854
Life is game,12,8,1918739
Hiyoko gakkou,0,2,26445
TU MAMMA,0,2,795527
V4TOS LOCOS,0,1,220043
Livertiparty,0,1,0
-,0,1,0
Mono Con Navaja,0,0,77046
THE ENJAMBRE,2,3,634312
B U R N I N,0,5,1098564
Outrange,0,4,301448
La RevelionLx,1,1,226947
light chaser,38,28,11667923
HALCON BLACK,0,1,199221
C A S T L E V A N I A,0,1,0
R e s i l i e n c i a,0,0,36423
Mono Con Navaja,82,27,15483677
leones_carmeci,0,6,29744
Keybump,64,26,27532767
I L E V E L I N G I,9,5,5698863
X EL ULTIMO REINO X,0,1,88198
iBurn,5,6,256441
MAS57,1,2,210654
PlVAS,0,0,1225732
Arroz Clan,5,17,512570
Volkzsturm,1,0,79548
-,1,2,1101827
Evil Not Today,0,1,0
Beef Stewar,0,2,0
HazyChaos,0,1,25912
Phoenix Rebels,3,1,186171
Knight Blood,2,17,705269
aventureiros de lym,0,1,52869
Sicoob,1,1,29124
Caballeros Del Pasado,2,9,496916
C I R C U S,1,9,15969406
KR SEED,2,2,106925
L4 SECTA,3,0,10644
-,0,0,1688
Mafia Sindical,3,3,1078353
Outlimits,46,29,9347446
The Blessed Ones,0,4,97103
SOMBRA-DA-MORTE,4,7,160888
Explore The World,6,6,366771
Hitsquad,17,3,1088988
-,1,0,268676
-,0,1,0
PRIMATA MOD,0,2,21777
puppy house,0,1,0
C I R C U S,0,2,3320388
S L I C E D,5,5,646832
Rise of Stark,4,15,1878581
I Heavenly Demon I,0,1,186554
Instic,0,0,462707
I N S O L E N T,2,1,536490
ViGAME,0,2,410707
Skyrise,3,10,1226191
THE HOOTERS,4,0,512657
-,0,1,0
MANIAC BEARS,0,4,3301746
VlNLAND,3,1,1686983
B E R S E R K 117,4,22,1085650
TravelersUnion,0,1,264017
The Celestial Lions,3,15,570461
Nictofilia,0,11,356213
Prophets of Death,0,1,0
NIGHT GU4RD,0,0,139783
Rents Due,0,2,0
SextoSentido,0,7,348391
Fuma e Farma,0,2,14310
Commotion,81,19,21954685
N A G A S A K l,4,2,648254
-,0,1,34034
LIFE IN CAMLANN,1,1,173757
Los Narcisistas,0,2,854771
-,0,1,0
Tempus Veritas,0,1,8290
GLADIADORES L,1,0,64336
-,7,5,97683
Cuys In The Clap,1,0,359896
Els Gats d Or,0,0,47733
Los orcos,0,1,0
Zoltrak,0,1,0
D A E M O N,0,1,0
M3RCEN4R10S,0,0,6054
Chocolate Con Queso,0,1,293961
-,5,7,316897
Sertralina,0,0,369360
-,0,1,47072
N A G A S A K l,0,2,0
SKY- C r i m i n a l s,0,1,103267
-,0,1,0
Mono Con Navaja,50,6,16429842
HiDrA Reborn,0,4,147574
Cheer,9,4,1403421
Rogue Natives,11,24,6227343
Dungon drivers,1,3,69553
TravelersUnion,0,4,75233
Arroz Clan,0,2,0
U Are My Profit,3,2,1118717
R E H A B,0,3,179838
V4TOS LOCOS,3,28,2766605
LOS COMPADR3S,1,4,244147
Victory or Valhalla - NA,35,29,9292422
Knight of Velyrion,0,3,10255
MOSHi_MOSHi,5,4,1118308
SOLO PLAYER S,1,0,134728
PRIMARIS SQUAD,0,1,0
shadow f1ends,3,10,125724
Blodfang,0,1,83425
valcri,0,2,0
Sea of Thieves looks fun,0,1,0
LatinWarriors,8,2,1091612
Escarveil,2,1,525303
Darkness INC,6,7,1864842
Les hommes de Sparte,0,1,0
Hydra Corporations,0,3,202948
-,0,2,0
Drakebound,0,2,5892
IN MOR TAL,8,0,84001
HALCON BLACK,1,0,11724
-,0,3,15226
-,0,2,477645
OathBreakerz,2,4,849011
GoId Lions,0,1,0
viva la libertad carajo arg,3,4,160594
No Fight No Profit,0,1,0
XlVALVA,0,5,526019
Gatitos Mimoshos,1,2,271848
Los Monaguilloz,2,6,940880
la recluta,0,3,0
assassination class,2,3,38144
Mighty Claws,3,3,1204618
I M O R T A I S,0,0,97133
K-Pangas,1,5,161633
Fort Sterling Sentinels,0,1,0
-,0,2,0
Evil Kool Aid,8,1,1942973
Keybump,14,7,7431619
Los dibiados,2,0,59310
This-Promise,19,2,358731
Rokosos,7,13,878215
Evil-Gank,10,3,356620
N0TCH,1,0,13140
POCHITO LIFE,0,1,0
-,12,3,3827197
-,0,5,9762
MOSHi_MOSHi,0,1,16049
Twilight Knights,0,2,9588
TDA,0,2,958360
MALDITO DOWN,6,4,594167
M A N D A T O R Y,0,14,1420098
Only Strike,1,4,27989
Ale limon,0,1,48431
Cuys In The Clap,27,15,5762629
desavence,0,1,212976
-,1,2,91106
Los Caballeros Del Oni-Chan,3,8,277867
We Profit,16,0,3254765
D O W N,5,4,282504
-,0,1,168130
PlVAS,19,4,4788223
Unslave,10,12,3941906
IFures,13,12,3751605
Dark Nights Death Metal,2,2,206436
Tanmalitos,1,3,466719
Ministry Of Bandits,0,6,1204558
This-Promise,2,1,36805
Mafia Sindical,1,5,390961
R 4 V E N,2,7,949996
T R A S H T A L K,10,4,1863566
P R I M O R I A,21,6,4711310
KULDAUN,5,8,942689
Sweet Violence,0,1,23490
FaIIen AngeIs,31,18,10870094
honor kinghts,1,2,22193
-,0,2,0
SIN PORCENTAJE,19,9,2760158
Sea-Sky Fraternity,0,8,358572
ET de V4G1N4,6,2,54362
-,0,2,0
Explore The World,2,4,187206
MeT4LCorp,0,1,0
La Orden De Lancelot,0,0,9662
The Boss World,0,1,9157
Rokosos,1,4,431451
ARTIST KILLERS,0,4,0
Blue LabeI,7,6,3150115
La Federacion Y,1,2,56246
Outrange,2,5,673226
Make Fame Great Again,1,0,114143
-,0,3,0
INFERNUS LATINDEMONS,0,1,0
Frogwide,0,2,0
shitlock,0,1,0
-,0,1,0
MANIAC BEARS,1,2,62033
ZATORI,2,13,227538
Inglorium,2,6,454071
Gang dos corno manso,8,7,841265
Lillo Gang,1,1,85286
Eevolution,6,14,414300
FTK Gang,7,1,116711
invys,1,0,173969
Red banditss,0,2,0
hijos de ogrimar,0,0,38664
MiIIennium,1,0,57426
0-Downs,0,3,311953
Last-One,1,1,9900
S K A L D R 7 N,0,2,0
ellanoteama,1,1,98824
-,2,2,59318
Linhir,0,10,659893
Panic Legion,0,1,50220
Project Faith,1,7,100154
YOU_ARE_DEAD,0,3,0
THE MARTILLO DE LOS EONES_2000,0,2,5501
Zucaritas RS,2,3,142034
TravelersUnion,0,1,0
We Profit,4,3,145419
Death Clowns Society,0,0,41931
D O L L Y,0,0,73210
Loucos Por PVE,1,0,61704
-,1,2,43115
