Player,Guild,Kills,Deaths,Fame
Spheracul,DELETED,1237,135,63943875
Symphony,Squirtle Squad,203,40,30160051
Suifeng,La Horde Sylvestre,80,63,5289795
NoseCandy,Treasure Hunt,133,26,18259694
muzyn,Polska Gildia,51,58,18948261
Minazuki,Panico,13,23,31362883
Vestige,Squirtle Squad,57,59,22598861
z3n,G2U,83,57,19320043
Akaory,Contingent,127,52,29999183
Jinyou,Clean Kill,142,41,22458619
xAlee,Skoggangr,54,56,30332205
Frifri,Skoggangr,13,57,24473275
Iguro,Judge,71,42,20650930
Shawadaa,Full Push,70,16,5282282
Bepsi,Blood And Tears,228,21,18419088
Bazouzouz,Squirtle Squad,87,59,24609701
FUCKBIDEN,Right Side,125,49,30774859
leggenda249,Squirtle Squad,0,35,27198987
Vasys,-,30,58,3127268
Superman,Take Care,101,23,14857884
Hepe,Evil All on Black,148,38,29947008
Yuuuki,Skoggangr,132,32,23282922
CaTarsls,-,5,13,4189390
Kisinisi,Squirtle Squad,118,55,27042562
Arturkiray,Skoggangr,148,88,16957539
Harald1901,Ridniy Kray,17,31,14832431
Mikrocipek,Skoggangr,47,55,21403482
RaidSer,Inquisitors,124,29,23464216
xXPashaXx,G2U,2,54,10833338
Doenza,Judge,74,28,14527149
HURTLOKER,Skoggangr,8,42,17944671
TABLE,Squirtle Squad,34,44,25317895
Nethendil,Skoggangr,170,46,41603161
LiGhTo7,G2U,21,33,16420159
Averon,Contingent,306,59,49809115
Tohevich,G2U,36,38,16589575
Fenerbache,EightFours,114,52,25152436
JLobbi,G2U,28,32,15470940
Rapidz,EQMS,29,39,23555349
SoloPatat0,Squirtle Squad,0,60,23841535
Linquar,Woof Woof,82,52,21973378
AngerManagement,-,48,26,5324516
Ecc0,A SKILL ISSUE,2,30,18319931
Xyrax,Humble,50,45,21527706
Imba3,Contingent,133,58,40502890
Zuckles,Woof Woof,136,48,26025223
Sonnino,kfir,21,39,11338507
Athena99,Woof Woof,8,62,16750605
THEYAKUZI,kfir,92,21,13426458
Dorotaaa,EQMS,92,38,24410475
oguz,Treasure Hunt,58,24,15547335
Kanzarr,Contingent,15,49,24497878
APOH,G2U,28,49,14623439
HAHALOLXD,Moros,85,43,18115789
zigk,Skoggangr,25,44,25129992
LordMoist,Skoggangr,9,43,19833794
JAREJA,Woof Woof,11,57,19358430
Mirco,Squirtle Squad,100,74,17158852
benzobag,Papaoutai,31,30,16817327
SweepX,Lusos,147,21,4953422
Karel13,Polska Gildia,174,50,18471884
ilnegroo,Skoggangr,140,47,32676944
CasualMrB,Clean Kill,7,46,15230966
Kityyyy,Clean Kill,35,48,13820765
Mojou,Squirtle Squad,7,15,26237525
King1slayer,Skoggangr,78,51,22311315
40yoVirgin,VINICIIII,120,41,11575557
Seife,Contingent,16,52,28596999
NoireSoeur,ANY FIGHT,27,39,18619823
Banderowets,G2U,59,45,14366737
cgtyyt,No Sex With Ex,50,36,5802090
Kapayapaan,G2U,69,45,15989302
Lonetherion,Rhaegal,10,18,6398337
s2sdelisi123,Pink Monkeys,172,25,30281247
BootyESCOBAR,EightFours,55,40,25484078
Absencious,Skoggangr,77,24,33035035
notabot22,Contingent,45,49,30950020
JP2137,Contingent,62,7,22435939
Judger,Skoggangr,81,53,21568967
cake100p,Skoggangr,28,42,24972325
HeavyGOATED,Judge,8,27,24116446
Zacorgi,Papaoutai,20,32,17351580
LadyWaffIe,Squirtle Squad,1,40,19203847
SysAdmin,G2U,13,29,15114879
lotude,-,1,9,5283319
Rexote,Humble,47,40,27300135
Arkancya,Clean Kill,94,49,21744439
Smacias,M3R Company,129,61,20982652
mawcoo,Skoggangr,21,31,19888625
Fraiky1,No Sex With Ex,30,42,5500459
FrioPico,Contingent,130,50,31186185
TonyeSousou,Panico,132,34,37759358
Lancelot3645,proud ducks,19,25,5164084
SpermoPijca,Skoggangr,142,35,27363154
leav,Heralds of Valhalla,59,42,30030248
Kirkych,Squirtle Squad,71,41,19638802
Trolloid,Panico,49,36,24755205
XerXesJESUS,Woof Woof,127,67,19538288
Woolite,Contingent,9,59,24956060
reyvnx3,Woof Woof,222,45,21131713
Voron200929,IM O R D O RI,90,36,20666895
DEKKI,Judge,37,43,19518783
EpicSK,Une Tradi SVP,67,11,24203031
zBlackFlame,Shattered Grace,59,18,6253796
Eleshary,-,41,2,5413260
Glaciers,Clean Kill,131,40,30490725
HEALME,Clean Kill,119,64,27567202
ShunsuiKyraku,Ascension,3,15,5492554
CrueL312,Scourge of GOD,161,39,19066398
Hammilton,Ridniy Kray,165,16,13846712
ErLiiK,A SKILL ISSUE,13,20,21077765
SarettaMcQueen,Panico,1,30,17560929
asocq,IM O R D O RI,180,38,23222946
Sufit308,Skoggangr,115,51,24481422
FreeGutoozky,Unbound,6,37,17408572
DJALILfbx,EightFours,42,41,25142525
Shawadaa,Unbanned 2225,29,9,4812563
Morgiana,EQMS,7,36,16972926
Groot,Contingent,6,30,27637384
1OIITiMicT1,Pleasure lair,116,28,11494903
PastelDream,EightFours,32,34,24836864
Tizanita,Skoggangr,101,27,29077199
LOYACAN,DaraVur,88,13,4505911
Fufelshmerts,IM O R D O RI,37,52,17423453
KSorcist,pro noobs,93,11,5194989
Bomba13,A SKILL ISSUE,40,18,23738918
Erims,kfir,17,23,11554648
QUEFRO,A SKILL ISSUE,17,26,20019921
ASIA,Ridniy Kray,33,25,12013075
AirCatcher,Right Side,109,33,23207942
Baffled,Last of the Ratts,44,25,10631107
TunzOPhun,Clean Kill,0,43,15817938
Ganker1786,Woof Woof,88,38,8610511
i3z,Skoggangr,54,53,23504930
Malicious,EQMS,22,40,20998333
DonPythonLorde,EightFours,12,24,24417531
Repols,M3R Company,101,40,20116751
R4msess,Right Side,137,35,28364520
frag,Woof Woof,247,24,13174135
Babytalk,The Hope,73,16,6741757
ZHROLYK,G2U,2,50,11486871
Toboe,Contingent,19,44,20333139
HakuKomatsu,IM O R D O RI,33,39,21677329
Sasha940,G2U,58,49,16891878
Gibuz,Skoggangr,42,34,23319729
Quater,EightFours,84,25,24841581
DarthNoobies,Squirtle Squad,63,14,27323546
OMAR789,Skoggangr,21,50,15695881
Wilifrisquis,Inquisitors,19,28,25499022
meduzonzi,Pink Monkeys,36,28,21593533
Caalax,Panico,43,25,24875367
Vulthaz,Woof Woof,2,32,21453034
winterrivera,Moros,92,33,8939137
di9yy,Right Side,60,23,28561389
PiLiGRiM,G2U,17,42,19645144
senpzy,-,21,26,4828841
xaannder,Skoggangr,110,31,33189726
Wheii,Eternal,48,24,4917984
Attooo,Scourge of GOD,139,34,14948051
fragilgod,FAMILIA ES TODO,46,20,4643851
DrKhols,Ridniy Kray,33,34,10003441
AltF4ntom,KillJoys,42,22,17173523
Vazkleyx,M3R Company,109,43,13378426
NIKO,Woof Woof,57,67,24057481
AloneHunterr,IM O R D O RI,22,42,19035456
Takko,Contingent,6,34,26915639
OverCatr,Papaoutai,36,31,18401974
Limorrrrre,Panico,118,29,25273564
PomnishYlubky,Right Side,40,32,20381865
AFIFONBLIHUT,kfir,19,31,12813083
bonrudis,Contingent,12,46,20671602
Kolanii,Ridniy Kray,79,15,14510539
FleteMachine,Heralds of Valhalla,74,41,19915213
KIHaveNoDream,EightFours,18,22,27952038
elChacha,Pleasure lair,16,52,10667047
Maleficentx3,JOURNEY TOGETHER,2,36,16173144
EllipsesTC,Take Care,15,38,23834731
MrHunter,The Highlanders Tavern,26,8,5736207
fnkJulli,Woof Woof,2,52,17362887
3Phos,Skoggangr,94,41,20790291
magunay,Pink Monkeys,43,21,26023443
Kelouuu,Clean Kill,14,30,15604426
chikit,G2U,13,42,12884356
CULBECTP,IM O R D O RI,18,38,21734962
xctdmrdr,Stay Out of Our Water,28,18,3765637
Sassu,Clean Kill,59,32,18549216
Nyaka,Heralds of Valhalla,104,58,21879181
SignalSavvy,Cape Dancers,196,24,7669589
Azbeen,EightFours,2,33,24185482
RazerCx,Ascension,87,28,8098275
GAAAAAAAAAAAA,Marauder s,72,82,16790621
lukylevrai,ANY FIGHT,101,35,22254240
Rsqs,Woof Woof,33,58,14228317
Potato1485,Skoggangr,25,2,21066248
Za3im,Pink Monkeys,165,17,25243350
SK23,kfir,11,16,11208040
AsLy,No Sex With Ex,66,31,7929053
NovichokN,G2U,9,55,11120136
Cyheria,-,42,21,4724663
PaladynStaszek,Skoggangr,61,44,15011691
SarcaztikCow,E U P H O R I A,45,20,4393005
Wobalmir,EQMS,44,39,13662776
Mailex,Eternal,109,29,5375446
ACTPOHA8T,Inquisitors,77,36,20429372
Akbertobanana,Inquisitors,67,34,29994020
FightPussy,G2U,23,48,9366575
SkillGun,Humble,65,38,16620044
WikSmith,A SKILL ISSUE,1,17,23876485
ShishiSonson61,Skoggangr,16,31,22243979
vetega93,FOR SOLO PLAYERS NO TAX,86,9,4042998
WannaBeFree,G2U,9,26,12458027
Exalt,Squirtle Squad,17,45,17645678
Romiracleee,Papaoutai,1,13,19009909
Gostin,KillJoys,50,26,15991810
Methxican,Treasure Hunt,171,10,20213255
Goldenhexx,EightFours,198,21,24337684
Mogosu,EQMS,67,39,18774595
KruemelMyMonster,EQMS,23,24,23980603
NaczelnyBoomer,WhySpierdalasz,26,60,10482779
OnnO,A SKILL ISSUE,171,31,19736779
Herosfunky,Sevran,0,33,14208948
Shikuzz,Ze Germans,74,32,5265712
Mrazish88,Papaoutai,20,25,13381378
Robbie59,Contingent,27,37,26088194
Narkiel,Panico,91,21,23349394
Rysiek40cm,Polska Gildia,24,54,12165432
Sigvaldi,Brawl Squad,44,31,4113222
CHAMPI0ON,No Sex With Ex,137,46,4858577
yuneda,Skoggangr,15,38,23619580
cUga,Papaoutai,129,41,12673437
Antoniov,kfir,17,31,11132293
Helledan,Panico,5,22,16983067
Beastgera,Skoggangr,127,39,23211903
PapochkaGifi,Savants,114,38,7397890
EsaLOL,Contingent,138,52,22375271
69MUCCA69,A SKILL ISSUE,47,15,19859167
Analnywlam,Moros,23,17,13616097
RafalTheLeader,Skoggangr,54,46,15976718
bitchez,Skoggangr,30,40,14872292
MsEmi,G2U,51,43,10759760
Bramb1e,R I V A L,63,59,8821676
Sultan,Sevran,15,37,13906909
Opillia,LoveForYoU,50,28,5833365
ohmybad,Contingent,115,24,29031171
boosterst1,Inquisitors,74,34,20497173
lopa252,Inquisitors,65,32,21954212
Obscurez,Overpowering,14,36,9056739
BirISO,No Sex With Ex,115,35,6964671
Klara0,Woof Woof,47,40,17004708
SirLagsALott,Contingent,108,39,27536936
RonelMia,Ridniy Kray,102,22,13068615
twentu,Heralds of Valhalla,68,33,16973398
