Guild,Kills,Deaths,Fame
XXX,0,0,1125815
Evil All on Black,4,5,4539918
Squirtle Squad,32,17,22824821
-,1,1,498167
G2U,0,0,64160
cocorrico,13,12,1593650
H3R3CTOS COM3BACK,1,0,121812
-,0,2,0
Palegrin,1,2,325348
Die for me,1,1,46005
Dispatch,3,2,792870
Sons of Ultima,1,2,17688
Prosektorium,0,2,260560
-,0,3,0
-,0,2,16011
-,0,1,5663
Asteriya,4,16,43265
-,0,2,7254
One Piecee,0,0,13286
The Dungeoneers,0,1,0
-,0,1,12648
Papaoutai,0,1,276384
EURO,1,15,2857094
Utopia,0,14,2446829
GROK,19,19,18381068
Tiganii,0,2,0
Vongola-Family,6,6,399792
ForceUp,0,2,0
Palegrin,9,4,693057
Alpagut TR,4,0,472284
-,0,1,0
Raven Order,2,9,93381
-,0,0,4596
ParsDominion,0,1,2833
-,0,1,0
The Bloodmoon Pack,0,2,0
KAOS,0,1,0
-,0,4,0
Verity,0,1,0
Dawn,2,0,53786
-,0,1,0
SCREZHET METALLA,2,3,12644
V I P,2,5,173714
-,3,6,132011
-,0,1,52723
-,0,1,23217
The Swarm,0,1,0
eqweeq,1,5,468276
Turquoise,32,8,2475915
Jambon et Dragons,0,3,422510
NoRules,0,0,396578
Shattered Grace,2,3,446146
Heralds of Kebab,1,3,3538335
Heralds of Valhalla,0,8,3376311
-,2,9,227689
Win Order,29,2,3333703
K F C,0,1,270996
E R E B 0 R,2,1,1028331
Win Order,1,2,661149
Noxus,8,34,5470640
Road to Exile,0,0,324758
Something unique,1,1,107280
Palegrin,2,12,1120497
-,0,2,101981
s t e p b a c k,0,2,190841
-,0,1,46365
A K U M A,0,0,210345
SLOOT LOOT,0,0,11820
S I X,2,20,9521199
UK FAMILIA,5,0,5981943
Femboy Warriors,0,1,0
-,0,0,30732
N E X U S,0,1,0
Pistawetya,0,2,13891
Balkan Legion,1,2,23583
Squirtle Squad,44,22,13989565
UNH0LY,0,1,593171
K F C,19,31,10047065
Unbound,9,7,1641937
NoTag,8,25,647618
Scourge of GOD,4,2,181045
Scourge of GOD,0,1,750613
Black Sentinels,0,10,1724897
Tous Ensemble,8,13,4320917
Lemon Girls,19,11,5715688
Sons of Ultima,0,2,322266
Canibals,0,1,0
GoldenCocks,1,0,93906
-,0,1,27896
Clean Kill,60,53,25578090
Papanter,0,1,0
-,1,6,63131
R-I-P,1,1,36384
Pipootam,0,0,395317
Wolves YT,0,3,13388
Waypoint,1,0,43829
LEGEND OF THETFORD,0,2,39792
MONDSHTADT,0,0,10852
The Lost Brotherhood,1,1,13007
E R E B 0 R,0,14,756001
No Brain,5,23,1651657
Highdale,0,1,0
LiMing,2,4,118631
-,0,7,19337
Rappelz,0,2,0
-,0,1,1775
Lumen,0,1,0
Tramadol,1,2,68928
IHunter X HunterI,3,7,75081
-,1,0,305850
PT7,1,11,240
Banana Paradise,2,0,128422
GORILLAZ,7,4,655225
DETROIT LOGISTICS GROUP,7,10,1292742
League of Victory,0,4,66245
Los Leones,0,1,0
S I X,6,33,5811792
Squirtle Squad,0,1,0
Most Wanted,0,1,0
GORILLAZ,3,3,247509
-,0,0,13502
URPAQ,0,0,41668
EPSTAIN GUILD,0,0,952
Game Settings,1,0,161802
Anatolian Rebels,0,1,0
K0NSEY,1,7,202218
El Barril Borracho,0,0,9799
S I X,3,33,4362970
-,2,11,193676
The Deep Friers,0,4,49088
BonSaissx,0,0,11705
Win Order,0,1,0
Axe in the Ass,2,4,672
Decay,1,1,117347
Legion der Verdammten,20,28,796893
D R A U G R,1,6,465609
WIND,1,0,80649
EBENGRAD,1,8,326498
TheFog,1,0,70084
-,0,1,0
UA _MOROK,30,11,2429092
Evil All on Black,2,4,2783614
-,0,0,47861
Amical Alliance,0,1,5836
LuxX,0,1,24232
Unbound,7,1,2030321
S I X,11,21,15225297
-,0,4,175433
Expedition 60,56,77,4955825
BonSaissx,31,19,7319169
School of the Wolf,8,2,359850
Palegrin,1,2,100430
Shattered Grace,4,1,550722
-,0,2,0
Nebukadnezar,1,3,119939
eqweeq,2,2,152659
MYDAKI,1,1,353647
Brazil Avalon Guild,19,4,430517
Damnificatia,2,0,327233
-,0,1,11163
E H O T,0,9,3209675
L_Y_C_A_G_O_N,0,0,21154
-,0,1,0
Sanctuary,1,3,2555094
Dutch Chaos,3,2,845329
-,0,0,9697
Highlanders,0,3,113550
Burzyny,36,4,1472495
SZKODA OC,2,4,413727
Cwaniacy,19,10,1783644
Avoid_Me,98,60,42747192
Revenant Requiem,0,1,69955
Pure Crimson,0,2,0
Kal Vas Flam,0,2,54040
Make Turks Great Again,0,1,70348
-,0,0,31032
Vongola-Family,4,26,3289781
Funeral,0,1,0
Sever,1,3,9995
-,0,2,33758
Gloria Victis,3,3,227589
Satis Faction,22,7,6099857
-,0,0,3327
Vendetta,0,2,162979
Crow Croud,0,1,0
Sex_And_Flex,0,1,165477
A-T-L-A-S,11,9,2045171
Heralds of Valhalla,15,11,3273257
Heralds of Kebab,21,11,4412490
VAXXON,0,1,0
Y O I N K,32,41,17558478
Sanctuary,8,2,2676920
Tous Ensemble,4,9,2777565
Time of Troubles,0,0,166261
Gabao,2,0,133629
-,1,7,131829
Make Turks Great Again,0,0,324614
Eternal,8,7,3032951
-,0,0,1082622
Cortisol Farmer,0,16,337825
Unforg1ven,0,1,222750
Lunar Wolf,0,2,153612
LotusFall,0,0,1641
white nights,0,1,0
Destroyers of Destiny,0,2,282377
N E K O M A,0,2,39630
Time of Troubles,0,1,166261
KANLI TURAN,0,1,0
7 R B,1,0,55416
-,0,1,0
Polska Gildia,15,12,3299993
-,0,2,77079
Mure,81,53,11377383
GAGARAGOGO,1,2,127944
TorGrad,0,1,0
1DEUS_VULT1,0,1,0
-,0,2,0
Kushido,0,1,0
-,0,3,8455
Jungle Outlaws,0,0,177997
Gold Orda,0,0,40663
DUBAI EXPRESS,5,5,280572
Akana,0,0,2883
Honey Pie,0,0,50394
-,1,0,506188
Uniesienie,0,1,0
Burzyny,2,1,394337
SZKODA OC,0,1,109845
-,0,0,38229
Bandits,3,2,236645
-,0,0,15180
Keoku,0,1,0
-,1,2,62639
Dokodo,2,2,39792
BLACK-SULTANS,0,1,0
-,0,1,1515
DontNeedYou,0,2,452990
Egoist,0,0,10135
Capibara,7,12,1127328
Azured,18,2,2604164
S I X,33,17,21189537
VODKA SQUAD,0,2,0
CALLIDUS,1,2,47840
Lancelot,1,6,81639
-,0,2,0
-,0,0,1580
E H O T,4,6,2144339
Gwardia Albionu,0,1,0
Snow Stalkers,0,1,0
Peepe,0,2,0
Tovka41,0,1,0
Obsidians,0,1,0
ATTRICTION,0,0,6312
BATUTIKI,2,1,215939
Elevat1on,1,3,276910
Jungle Outlaws,5,2,726754
Infernal Ghouls,5,3,269876
Just_me,0,1,114491
The Fate of Destiny,0,1,42803
-,0,2,25744
GaSiK-SqUaD1448,0,1,0
NoTag,0,2,0
Lobos Livres,0,0,14904
We Care,0,1,0
-,0,0,14913
Xbots,0,2,0
SkoZirys,15,2,199693
Tovka41,0,4,0
-,0,1,27513
-,0,2,72639
S Y N D I C A T E,9,15,1536002
Ex N1hilo,3,1,421030
-,0,1,0
HUNTS,1,1,50526
Hail of Gates,0,0,46728
Vendetta,0,3,203745
GROK,11,19,15980056
ZEONCREW,2,0,356298
-,0,1,27864
Vongola-Family,2,8,819194
Overcharged,6,14,693518
Sanguis Draconis,2,2,108691
Baloniarze,0,1,36810
Bezrobotni,1,4,171158
The Hypersonic,69,22,18356925
-,0,1,0
Papaoutai,19,21,19315500
-,0,6,219139
Tai Chi_YUN GU,1,1,77122
Medvezhya Stal,1,1,309410
Guerriers de Fer,0,0,3719
Bloods Legion,0,4,353242
-,1,3,141969
-,1,1,21133
Road to Exile,0,3,358690
NoTag,62,5,2049110
Pipootam,1,8,3671416
Jambon et Dragons,1,11,8407364
Pure Crimson,8,3,478233
404 NotFound,0,2,0
A-T-L-A-S,17,5,2611722
-,0,1,0
Mure,1,3,360719
-,0,2,0
Nuisance,2,6,137905
Vongola-Family,0,2,146907
CHINAFIGHT,11,10,2718475
Vongola-Family,1,40,12902815
404 NotFound,0,1,0
LUMING,3,0,188823
IKUN,3,13,1192756
BeBeBus,0,1,7527
Tai Chi_YUN GU,0,2,0
-,0,1,0
Vongola-Family,18,20,5055093
Top Squad,1,2,45958
Skoggangr,74,45,15870508
-,0,2,15727
-,0,1,0
CCCC,10,4,1136616
Vongola-Family,2,5,95189
-,0,1,0
S O V E R E I G N,0,8,1404908
King Cobra,4,0,2621475
Konspiracja,0,1,0
Spider Legs,0,2,0
G O L D E N A R M Y,3,4,150833
Killer Trolls,0,0,105973
NO BB,0,1,0
NIGIDI NAGO,94,14,16825999
Syntax,8,1,682579
Antipositive,7,20,2462806
E H O T,7,18,2956596
-,1,6,102904
Les Ombres De Lym,0,3,38050
TATIKI,0,1,53871
-,0,0,89827
Latitante,5,3,155325
The Black Pact,0,0,62029
Peace Was Never An Option,1,6,143388
WhiteB0nes,1,1,67967
Treasure Hunt,1,3,254872
S O V E R E I G N,0,5,524596
Ashen Sovereign,0,1,11240
Brise-Mondes,0,1,0
Pikmin Corporation,0,10,3906984
Services Apres-Wipe,32,12,3725982
Endless Mists,0,1,0
YANGE,1,0,46872
E U P H O R I A,0,2,414843
One Piece Is Real,0,1,0
-,0,1,0
L a B u B u,0,1,0
Wrong Turn,4,7,367827
Silent War,0,1,0
DontSuicideBefore1UTC,0,1,0
Pyramid Scheme,14,13,5969451
Blacksheald,0,2,0
O N L I N E,0,2,0
E H O T,29,15,3421252
-,11,8,154108
KnightsOfCamelot,1,1,103951
Requiem Aeternam,0,2,263282
Rasmelcorp,0,1,5930
Maly Gang,0,1,258995
Camel Riders,3,52,7929547
Pentacle,30,12,2277872
Wolves YT,0,7,133306
Skoggangr,0,2,200886
La Compagnie du Lys,4,5,705363
xCode,0,2,0
FROSTSURGE,0,2,314808
DE Imperium,1,0,49913
Hall 0f Fame,1,2,64764
Framework,1,2,42398
-,0,0,29226
Skoggangr,6,10,2966902
Shattered Legion,0,1,520
Latitante,0,3,466479
YAPAMAM,0,1,690297
-,0,2,75388
Unchain,0,2,23365
Road to Exile,3,4,1526075
S P A,0,1,591357
S U N R I S E,1,2,7234
-,0,2,35289
aaaaaaaaaaaaaaaaaaaaaaaaaaaya,10,7,343163
Dokodo,1,3,716444
Squirtle Squad,17,20,20606636
S I X,6,19,6123727
-,0,1,7597
Take a Break,1,1,203876
LastParty,0,1,8853
Ashbound,11,16,2333246
Les Monts Gaulle,4,7,263115
-,0,0,21670
Dont Run,3,1,326645
Purity,5,0,2044635
-,0,1,0
The Blue Oyster,0,1,1479
Quinto Imperio,97,25,32932775
-,0,1,0
Dost Meclisi,0,2,3536
-,0,0,16834
Scourge of GOD,0,6,3266863
OxyGeNN,2,3,651439
Palegrin,18,17,2327609
ANATOLIAN WRATH,8,13,719720
Frostborne,1,2,68255
Deathnote,0,1,0
VELUM,0,1,0
Framework,0,1,0
-,0,2,4295
glory_hole,0,0,39977
ZLO,0,1,0
Cucaracha-Gang,0,3,0
-,0,4,1261
FER DE LANCE,0,0,7663
Maybe F1ght,0,1,37705
Lunar Wolf,0,4,84296
Savants,2,5,3112701
La Rose Noire,0,1,23020
La Rose Noire,1,2,166916
-,0,0,19478
I-DEJAVU-I,1,3,1418878
Burzyny,3,4,1975713
Cwaniacy,22,18,11402831
Polska Gildia,20,6,3189929
-,0,0,5707
M O R G U E,5,4,1041540
Squirtle Squad,1,58,18462234
-,0,2,51009
ERO,0,1,0
KICKFLIP,14,7,1479250
Sanctuary,16,6,4075147
Polska Gildia,25,7,3835616
Fuego,0,2,57502
-,0,1,0
TeamAxl,0,0,131422
5th Floor,0,1,3752
Infernal Ghouls,0,2,21205
Cretaryx,0,1,13951
-,0,3,18019
Orden Hospitalaria,8,7,2319111
THE OLYMPUS,11,6,736660
Gankendos,3,3,2062034
-,0,1,8223
Heralds of Kebab,8,2,747062
Heralds of Valhalla,35,13,7488037
Modest Circle,10,1,902934
Die Content Blocker,0,2,0
UltraViolence,0,0,17568
Burzyny,104,22,5655596
SZKODA OC,6,4,1156933
Cwaniacy,8,10,2392750
-,0,1,49992
Vikings,9,9,951971
Cappuccino Assassino,1,1,115015
-,0,0,4387
Vanerna,0,2,12348
S Y N D I C A T E,3,1,308635
-,1,3,1243691
Pratele Hranateho Stolu,2,0,119295
Verity,0,2,610859
Win Order,0,4,547194
MSB,0,6,3575660
Alpagut TR,1,1,404446
E L I T E,0,1,48872
Latitante,0,1,262109
Ridniy Kray,46,23,22436772
Impalers,0,3,154600
Shattered Grace,0,2,4950
Potatos,18,19,2356161
-,0,1,0
Shattered Grace,19,4,691378
Helpful Fairies,0,0,19256
-,0,0,24093
S E N G O K U,0,2,145791
BLACK-BOAR,0,1,0
-,1,3,170653
Dark Aesir,9,9,252327
-,0,1,0
O U T S A M P,0,0,5721
The Poors,0,2,0
Laughin Coffins,17,15,2479410
Cherry On Top,0,1,0
-,2,1,69736
-,0,1,8431
-,0,1,0
BDU,8,8,7963146
-,0,0,6019
RED WAY,0,0,5191
-,0,0,11864
-,0,1,8264
Lemon Girls,0,16,4163109
-,0,6,95325
Quinto Imperio,0,0,4259
Unbound,0,14,2494643
Pyramid Scheme,35,43,15522043
Polska Gildia,5,14,7422246
Simia,0,0,67243
F A I R F I G H T,0,1,0
Bollwerk,6,7,210719
-,0,0,23914
Noise,0,0,79442
Bridgewatch Defenders,0,2,0
Potatos,0,2,363965
Y O I N K,31,8,6345327
Solary,1,2,44309
-,4,4,221666
STRYKER,1,2,17495
-,0,1,0
HeadButt,0,4,192833
Les Sentinelles,1,4,93367
Motigone,1,0,94380
Jungle Special,4,1,1219005
JAEGERMEISTER,0,1,0
-,0,2,0
Imperial Dynasty,0,1,0
Old School Army,5,7,999914
-,4,0,197294
Vongola-Family,22,12,3263305
-,0,2,0
-,0,1,0
Men SQUAD,1,2,99090
-,0,0,23760
-,5,4,134539
BeBeBus,2,6,243544
Shattered Grace,110,6,5083177
xxxparadox,6,2,178747
Alliance of Elites,2,6,117898
BIGSTICK,0,0,7260
-,0,2,0
TROY,2,5,37616
-,0,4,0
We Craft,0,8,591051
-,0,1,5806
SENGOKU PRIME,0,1,13575
IKUN,1,0,105455
Vongola-Family,47,43,14960755
-,0,1,0
Highlanders,0,1,13358
ForgeX,0,2,0
Disney Cartel,0,3,79770
Top Squad,0,2,74695
S I X,9,5,2278060
Knock Knock,0,1,47037
Unbound,21,17,3672233
-,0,1,0
Sword Son,0,3,35490
ALT SKUF,0,1,0
-,0,0,35156
-,0,3,56955
GoldenHeart,2,16,516646
Turquoise,0,2,79024
Eshfold,0,1,0
-,5,0,675603
Press The Buttons,7,20,4216666
-,0,1,13709
-,2,2,49607
Royal Spitzs,0,3,17697
-,0,1,84843
NecroVision,16,15,1628397
XTRMINADORES,0,0,21145
Brotherhood of Freedom,0,1,0
Gloria Victis,3,4,115627
xPhantom troupe,18,8,772667
RASTREATORS,1,7,51068
Luck Of Infinity,2,2,69516
Burzyny,13,8,2677891
Cwaniacy,5,10,4247235
M 1 S F I T S,5,6,661924
S I X,26,30,6737001
Decay,1,0,421157
proud ducks,1,3,62813
WarTag UA,9,19,7295245
KATANA-XS,0,0,5229
THE RADICALS,0,0,25874
R I V A L,1,4,394556
-,0,1,15717
Kal Vas Flam,2,6,429537
404 NotFound,0,2,0
Squirtle Squad,12,15,5044918
Les Sentinelles,0,1,0
clash of clan1,0,3,14072
Eshfold,6,10,1975887
hunter x hunte,1,1,78362
-,2,0,570687
Never Mind,0,1,0
404 NotFound,1,0,243030
Last of the Ratts,0,2,7713
AsturGalaicos,1,4,60759
LOS PAPUS IV,0,2,49117
The Woo,3,1,728307
Contingent,19,3,7645923
-,0,1,4943
TheRollingStones,0,1,0
BERSERKION ACADEMY,4,5,83734
Palegrin,4,7,526792
-,1,1,13938
-,0,0,11681
Treasure Hunt,2,3,124738
Unbound,0,2,114981
The Ganklist,2,3,501280
Shattered Grace,5,11,1913879
Treasure Hunt,2,8,212977
OBW Przyjaciele,3,0,592613
Wolf Family,0,1,28311
-,0,1,0
TR KIZIL ELMA,0,1,15612
-,1,2,310461
Faze,0,1,182971
Alpagut TR,0,1,84499
Loyal Guards,66,27,2259593
-,7,5,610492
Kzl Elma,0,3,15873
-,0,3,24442
Storm Reign,0,4,35404
-,0,1,1620
Pink Memory,0,1,21157
Win Order,2,0,593560
STALKER122,0,1,0
Vendetta,2,1,172708
-,0,1,0
Laughin Coffins,0,0,14180
-,0,1,0
CoffeeTime,0,3,50220
BeBeBus,0,1,24851
Micar,0,1,0
DraGonGods,0,5,153806
-,4,3,178822
Follow The Crown,0,1,0
BLADE2FACE,4,3,276348
-,0,1,0
Sons of Ultima,0,0,261818
-,0,1,7522
Verity,0,5,556920
BLACK-BOAR,0,0,40782
Purity,1,0,43706
-,0,2,13716
The Night,1,3,37547
Turquoise,0,2,174887
Berserkion,0,2,21687
S I X,6,19,6771051
Royal Clowns,0,7,437677
-,0,1,0
Purity,1,2,41070
Dawn,0,0,53786
Vikings,0,1,59108
-,0,1,0
-,0,1,1463
Les Brouilles,13,3,2789387
Summer Camp,8,3,5178829
-,0,1,0
-,0,1,0
Ascension,6,8,1389131
WON PIECE,0,1,0
LIGA,0,2,18158
Dokodo,0,2,0
B_E_A_R_S,0,2,7452
Black Dawn,0,1,0
revelationss,0,5,25355
ANATOLIAN WRATH,9,7,752279
PSA,2,12,187888
DeaI OR DIE,0,4,293994
BeBeBus,1,1,61452
-,0,1,0
VAXXON,0,2,0
Cherry On Top,2,2,162625
eqweeq,0,1,0
-,1,1,153414
Obsidians,0,3,0
-,1,1,230343
Heets,1,3,20698
Cig after SEX,0,3,191534
Trilogy,0,0,5400
-,0,1,31775
YARASA,3,0,47738
Lords of Strife,0,0,16614
-,0,1,0
Red Ribbon Army,1,18,60804
Ultramen bumi,0,0,5001
Order of Fate,0,1,0
Knaves,5,12,1347704
Magyar,1,1,13776
MheinZ,3,8,1078814
E U P H O R I A,21,4,1163835
Kraken Pirates,0,2,13273
DriftWalkers,0,0,1881
OPIUM WARRIORS,1,2,36180
Cashout,58,9,10339544
Alpagut TR,1,1,15281
E H O T,40,12,7720091
Honey Pie,3,9,452247
Global Resoruces Company,0,1,32382
Azgard,4,6,880132
Savants,3,9,419870
Peepe,0,1,0
PUSH OR DIE,2,3,44008
DOMUS RISUS,0,2,0
MSB,0,1,0
P A R A D 0 X,0,7,291167
Unforg1ven,0,5,977838
NoRules,0,0,312128
nuova gilda,0,2,129387
Scourge of GOD,36,40,15671755
Contingent,24,24,10423378
Arch-imps,0,3,38268
XX-CRAFTER-XX,6,3,145978
St soprano,0,1,19937
-,0,1,17265
Z For Zodiac,0,2,0
Pandemonium,0,4,5006
-,0,1,0
BLADE2FACE,0,1,0
S I X,6,9,1255625
We Care 4u,0,2,26412
good day,0,1,24309
-,0,5,100158
One Piecee,0,1,0
BOMBERMAN,0,4,1589202
ForgeX,1,1,22108
-,1,2,164737
Gloria Victis,3,3,331114
Azgard,0,2,0
Turquoise,0,0,119805
sonic,0,1,90710
xXSoul SociteyXx,3,2,113949
eqweeq,2,5,296251
-,0,0,37476
Dispatch,0,2,242386
Squirtle Squad,0,2,1504
Avongard,0,1,0
Solary,13,12,2402069
Unbound,0,2,61317
-,2,0,379686
-,2,6,151481
Dokodo,2,5,665894
-,0,3,245439
Anatolian Rebels,2,4,148180
OOOTmuv Deneg,0,1,0
Ascension,0,6,1717755
Moravian Eagles,5,2,302869
Bingchilling,3,3,2615141
Infernal Ghouls,3,6,843279
Skoggangr,19,57,20406461
-,0,1,0
Almas Agrias,12,18,1613291
HALUSINASYON,17,12,1336131
UA _MOROK,0,1,10913
-,0,3,71951
Taverne Des Gueux,0,5,8412
FAMILY OF HEFAJSTOS,0,0,211029
WIPEEE,0,2,131414
Squirtle Squad,15,3,1475481
Gone For Milk,23,8,5784702
Last of the Ratts,3,4,409882
Goldshire,0,1,1664
Y O I N K,5,17,7229766
Tai Chi_YUN GU,6,1,77122
Gofio y Sangre,0,0,40580
iMoYu,0,0,16333
Saggin,25,20,5708116
Archons,0,4,701878
LiMing,13,13,953435
Storm Reign,1,0,51030
BACKSTAB CO,0,1,0
-,0,0,3622
Camel Riders,1,3,818157
-,0,2,0
Limit-Breakers Familia,1,1,24957
OBEZYANYA OSPA,0,1,0
Monkey Market,0,1,0
-,1,0,20368
Ekipa Filmowa,1,2,1002
-,0,0,10225
Maly Gang,0,1,280755
Ascension,2,2,193388
Top Squad,0,2,0
Clean Kill,16,9,4632626
-,1,1,2210
II A U R A II,4,0,337467
-,0,0,40116
Saggin,2,1,405354
Moonlight Maniacs,1,2,9560
RUSSIAN BEER COMPANY,2,2,4194
-,0,1,0
Bandits,0,2,516141
-,0,1,0
Jungle Outlaws,0,1,250841
Hard To Be Good,0,1,186704
KICKFLIP,1,1,484511
Fuego,0,0,63933
Polska Gildia,12,8,3508226
FAKE ENGAGE,4,3,119794
-,1,2,0
-,0,1,0
S E N G O K U,0,2,757998
HeadButt,7,13,8121162
Pratele Hranateho Stolu,47,50,5426438
Albionierzy,3,7,405262
Almas Agrias,0,1,0
HALUSINASYON,0,1,19115
GANKER SYNDICATE,2,1,238773
Execute,1,9,1403072
-,0,1,583453
z o o t r o p o l i s,1,3,673995
E H O T,17,24,4001329
Turquoise,6,2,646774
NIGIDI NAGO,5,18,8533425
EQMS,1,41,12647539
Deus Vult,1,3,115285
-,1,3,37584
xCode,0,1,53659
Clean Kill,3,10,3141433
S O V E R E I G N,9,13,3029009
Skoggangr,0,1,0
SHIV,0,6,325709
S I X,162,26,14593821
Sons Of Neptune,0,4,1006
Pratele Hranateho Stolu,2,3,400970
Balkan Legion,1,2,676616
Red Ribbon Army,1,9,336317
-,1,8,18376
Shattered Grace,2,5,30491
Unforg1ven,11,3,319213
Pyramid Scheme,16,7,1694452
Cwaniacy,53,17,12289493
-,1,0,62598
Solea,2,4,298238
proud ducks,0,0,75487
WarLogs,2,7,1087585
Deathnote,1,2,59720
Gayzer Pool,1,5,132865
Clean Kill,14,14,4813713
S O V E R E I G N,8,16,1164213
EQMS,1,0,486256
Evil All on Black,0,0,173613
Squirtle Squad,5,11,6143864
Kids,3,3,339875
OBW Przyjaciele,0,4,76939
IMBULE4KI,0,1,128775
Shinigami Chop,1,4,49583
Priority,3,3,461992
-,0,3,0
Ridniy Kray,0,14,2456152
Vanguard of the Eclipse,0,8,48289
-,0,1,0
Casualty,0,1,0
-,0,3,2567
Outrage,4,3,1761556
-,5,0,1241128
CAP CASTLE,0,0,384907
Trilogy,0,0,11238
II Black Mamba II,0,1,73412
Revenant Requiem,6,6,892199
Full Push,0,1,1412234
-,2,5,203515
Deep Rock Inc,0,0,272392
LET IT HAPP3N,0,3,78349
Pyramid Scheme,0,2,7209
-,0,4,1129116
UniteToFight,0,1,0
Last of the Ratts,5,12,2272948
EGYPTion band,0,3,571755
Built Different,0,2,75955
Purity,3,13,2307307
-,0,8,28427
HEREDEROS LEGACY,0,3,170253
Clean Kill,8,9,1853826
Y O I N K,1,9,7155361
cocorrico,1,10,1437981
Olimpianos,4,1,184578
Demon Sins,1,1,690559
Skoggangr,0,10,452979
BlackPotters,0,1,0
Anima Bellum,5,8,779342
Treasure Map,0,1,0
-,0,2,42870
Gachi Gatherers,5,6,853559
NecroVision,4,6,614373
Quinto Imperio,12,16,4278594
-,1,2,15020
Arab Lions,0,0,37570
-,0,1,0
Demon Hunters DMH,3,5,155027
-,0,2,21779
Gatherers Tears,0,0,76697
Voice Of Darkness,1,0,16161
-,0,0,18527
-,0,4,19184
-,0,1,0
ERASED,1,0,444328
Waypoint,0,2,0
-,0,1,0
DO NUT,1,3,7244
Jungle Outlaws,7,10,2105767
Make Turks Great Again,1,0,82118
Skoggangr,3,40,9490393
-,0,0,6003
-,0,0,700220
Contingent,0,7,4387511
Cashout,4,6,13421651
Critical,12,4,3588879
Mure,0,5,473551
Vikings,0,4,405463
MrocznyLegion,2,1,71869
-,0,2,44454
Lunar Wolf,0,1,42764
Lemon Girls,0,1,157519
SZKODA OC,1,3,680248
Burzyny,1,2,1127792
Cwaniacy,1,7,326597
Limit-Breakers Familia,1,15,1678352
Solary,10,6,1320608
LES GOBRIATES,0,0,45469
SC Rats,1,1,37591
CoffeeTime,0,1,182558
-,0,8,61654
War beavers,0,0,6418
Palegrin,2,10,1473592
XIII Dark Saga,0,1,0
EQMS,107,50,22560664
-,0,1,25805
K0NSEY,0,1,7116
KATANA-XS,0,0,21515
Vongola-Family,10,15,2028850
-,0,2,0
-,9,7,1187382
KATANA-XS,2,2,278345
-,0,0,20188
-,0,1,378919
Gatherers Tears,0,6,288715
my_error_log_is_empty,8,9,2300051
Scourge of GOD,2,3,1329146
Lootburg,9,1,1215353
-,3,0,69555
ARDAYIGTTEN,1,1,53642
StarGateX,2,1,50034
eBANaftika,0,1,73159
-,0,1,0
Prosektorium,2,8,616360
Micar,0,1,0
Impalers,5,15,1439913
-,2,1,9168
Revenant Requiem,1,2,263333
Road to Exile,11,7,4550080
SENGOKU PRIME,0,1,0
Squirtle Squad,3,7,1634137
Cwaniacy,10,8,2712351
Burzyny,5,6,2653709
-,0,0,3761
Sex and Flex,18,2,429118
Death Warriors 963,0,0,8456
-,0,1,13260
WOLF GANG W,6,18,385790
Dokodo,3,0,172889
Costa,0,1,91493
NIGIDI NAGO,3,4,2370850
Jambon et Dragons,0,1,478094
-,1,0,55953
Sekban,3,0,518510
Squirtle Squad,3,29,10589070
FutuRama,0,2,147912
-,0,1,4723
Odyseja,1,2,503322
SZKODA OC,4,8,2238767
Cwaniacy,0,2,1114603
Polska Gildia,5,14,2854781
ERO,0,2,31725
Los Leones,0,1,21096
Devoted Bears,190,34,7185616
Dar-el-zolm,0,1,0
-,0,1,0
ALT SKUF,0,1,0
-,0,2,58512
Elisium,0,0,226599
E R E B 0 R,0,0,270820
SALAKINI AMI GOTU,0,0,939833
-,6,3,73125
Contingent,180,33,20004909
-,0,1,2954
Framework,1,0,52071
S I X,3,4,2003975
-,1,2,36292
cocorrico,0,1,19034
-,0,1,0
G O L D E N A R M Y,4,3,674122
L O S T I T O S,0,1,5241
The Black Pact,9,2,674062
Akari,1,0,91598
Stuffy Bunny,1,3,130345
Stuffy Bunny,0,2,788539
Arab Lions,1,9,7806
cocorrico,2,1,317275
GAGARAGOGO,0,1,0
No Sex With Ex,0,4,49960
DontNeedYou,1,3,70779
Blanks,0,0,7278
CNL,24,8,733821
Clean Kill,5,7,2730630
Panico,11,4,3038434
Cyber Cats,16,13,5123993
EU Federation,0,2,968789
S E N G O K U,0,2,294391
Highdale,0,1,0
-,0,1,0
Skoggangr,107,37,25411259
White Ones,1,0,204456
Invidus,0,1,37340
Kal Vas Flam,9,7,336678
Winter Ravens,0,2,0
Contingent,5,2,3716003
KillJoys,0,0,20822
RidersofRohan,0,0,20601
Purity,14,12,7271816
Gachi Gatherers,0,3,78227
-,0,1,0
Penalti para el Real Madrid,1,2,18482
Vongola-Family,57,70,10691475
WhySpierdalasz,0,1,65792
Rabid,0,1,0
Elevat1on,8,7,1519073
TEMPLARIO 3,0,1,0
P A R A D 0 X,6,3,219076
Antipositive,35,21,4884924
Bezrobotni,0,1,19992
Treasure Hunt,8,11,1514972
Legion der Verdammten,0,1,0
Die Graue Legion,0,1,35728
Kingdom Of Georgia,4,9,1239634
-,2,4,426021
SkoZirys,0,0,180266
Solary,0,1,0
WhySpierdalasz,1,22,11878551
-,0,1,0
Sugar Rush,9,1,2902069
Contingent,59,13,11279549
Fluffy Perverts,0,1,0
VITRYLA,11,11,1885072
I-DEJAVU-I,6,23,3730176
Ungoliant,0,0,122626
