Player,Guild,Kills,Deaths,Fame
k1ngABO22312,NO HOLDING,12,1,3849458
TackyBlacky,Slammed,12,1,2262394
Ltiy,Treasure Tales,12,1,421024
soykoy,I Nothing I,12,1,930193
ISleepingDeath,PENllS BLACK,36,3,3331675
INFRiver,True Gentleman,12,1,1826969
Digaok,Curriculum Vitae,12,1,1813412
Branleeoval,The Lonely Men,12,1,1161476
IErickAlvZ,Me Agaln,12,1,1286122
YYangGuo,Cheer,12,1,1135344
xSonyaBladex,Living Legend,12,1,758852
Dialv,Gankers LetaLes,12,1,1148796
PowerOfCreationZ,Make Albion Great Again II,12,1,4378902
VENOMXmlv,IIFures,12,1,1382424
Chrixx06,IIFures,12,1,2580458
Lordmisho,Serpens TakaTaka,12,1,1932399
BillySanders,Evil Kool Aid,12,1,8859743
Ryannd,I PARADIGM I,12,1,1562976
KngAngls,DARKM1GHT,12,1,3477593
Drachenarm,Loyalty Matters,24,2,927471
Gammyx,Arcosanti,12,1,1990767
Geracina,Arroz Clan,12,1,262275
twitchdarkmeatt,Battle Rush,178,15,17692019
MrDarkTitan,Evil Kool Aid,35,3,7140986
CpoMeister,IFures,70,6,9293558
koitter,SoloPl4ya,104,9,7034503
Yorshhh,Ministry Of Bandits,127,11,14407843
Spiritfoxxx,Keybump,150,13,23788748
GoreScale,Mythix,207,18,17798753
RUBIDIO507,YOU_ARE_DEAD,23,2,1278740
GaoLover,Dires Bane,92,8,7469943
YakiShiba,A N X X I E T Y,80,7,3054445
PKLA,Maximum Effort,125,11,12314054
1H0RUHE,GELO E TECO,102,9,17254408
agux001,16:00,34,3,1964389
UchihaManglax,Doble OC,158,14,9358918
Nightcore444,DARKM1GHT,101,9,16668426
TheGranny,Faction Army,56,5,1591140
iiinconvenient,ENDANGERED,144,13,29605381
MDARKINGM,W R E C K E D,11,1,227797
jose324,DARK PRICE,11,1,762378
HunterHD,GGNOOBS,11,1,1708811
HeraclesLA,-,11,1,999318
JGTR,Faction Army,11,1,487639
DhaneOmite,Free Beer,55,5,6031321
fainew,TU MAMMA,44,4,5159289
LeitoETH,Overprice,11,1,784441
RobertTX001,Dires Bane,11,1,416068
Zsara,Hollow Specs,11,1,171355
Snakejr213,Got Talent,11,1,141778
NJKOO,WH4TS4PP,11,1,1391602
Freakmoa,Mao de Elastico,55,5,7466200
PocoyoInsano2,EZG0TO,11,1,1452289
Dodgeme,Mythix,11,1,2828701
JESUSGMM,LOS MATROSOS,11,1,159533
Ekooo,Evil Kool Aid,44,4,7368494
W4sh3,-,22,2,948643
ARAGON777,-,77,7,7514478
Hipopotamo76,BlackSm0ke,11,1,325231
Kimoryz,Battle Rush,11,1,2051070
diouK,White Lodge,11,1,1269791
iDionisio,Air Fryer,11,1,1516364
lSoyBluel,DIVINAS,22,2,4520359
STIVEgg,PlVAS,87,8,7133205
PinedoWR,Doble OC,173,16,10203575
Volquete,YOU_ARE_DEAD,269,25,8143060
DaDongZed,This-Promise,43,4,1606264
ElTamaleroMagico,Gankers LetaLes,43,4,2171090
GOFISHMIKE,Evil Kool Aid,43,4,11104439
bastian548,Curriculum Vitae,290,27,47545827
HalfGoldHeart,Hitsquad,214,20,24850302
Zpihc,IFures,160,15,16774949
Revolted,Mao de Elastico,32,3,5248739
agux001,YaKcheYa,32,3,1024960
GTR342,Evil Kool Aid,74,7,11564749
HeyShoe,Contingent,190,18,30215141
BaldDilf,Sprint With Me,21,2,2485851
TheSuKe26,Got Talent,21,2,3068023
lalevantavergar,Gods Corp,21,2,3098405
outcastoutlaw,BLOOMS,42,4,2183031
Nikosucks,CompletelyStrange,42,4,956556
zNuBx,Roofroof,42,4,5868422
DoughMorigato,Battle Rush,42,4,5321713
W4sh3,Kronos Ascendens Judex,52,5,2515832
GODHisar,Spetsnaz Grail,52,5,5500536
SyCfe7,HEILPVP,31,3,1099838
W0LFERNAL,-,31,3,1776425
AssaneD1op,Evil Kool Aid,31,3,12990635
Belsey,D I N O C O,429,42,52728266
HalfGoldHeart,Rogue Natives,102,10,4597505
QuejoComPao,DarkChains,152,15,31352999
TheBooneless,Just Drop4,191,19,15388310
Cinnamonroll2710,Morrendo na MIst,10,1,178638
Signoner,C E R B 3 R U S,10,1,835854
InFasTion,Upside,50,5,8177418
NeronsxXx,Mono Con Navaja,10,1,363958
StyleZeRo,R 3 T I R E D,10,1,2144317
Ch0zen,Faction Army,30,3,1215491
Speedxfirex,TU MAMMA,30,3,9382413
VikirKhan,Sea-Sky Fraternity,10,1,5076364
luluvroumette,les fr valoir,10,1,1434635
DonWeta,True Gentleman,10,1,1426515
Turbosky,I Nothing I,10,1,547673
LeChatMaigre,Maximum Effort,100,10,4273109
Delfon123,ETERNAL NIGHTS,10,1,344601
shadowhunter466,IMPERIO MAKUS,10,1,508532
ChrisAngel,Mighty Claws,10,1,355223
cristiantkg,PROYECTO-CORE,10,1,694196
WaroxSs,L A S T W O R D S,10,1,1326512
Madara10,-,10,1,735500
ChuckTheValhalla,L A S T W O R D S,10,1,974938
LuffyAce1,Evil Kool Aid,30,3,19960130
Roms37,LatinWarriors,10,1,834260
GisusMK,Caballeros Del Pasado,10,1,622795
ViajeroC,Split Second,10,1,3388889
Atreuzkai,Black St0nes,10,1,462363
R1V3NC,Instic,10,1,4364743
NachoGuaca10,We Bare-Bears,30,3,2571287
Elizabeth0901,Inspeccion de Billeteras,50,5,1164780
zTironi,Just Drop4,10,1,4272817
TOKIO1324,S0LO-LEVELING,10,1,312169
LacosteV2,Slammed,10,1,729022
JayJay347,R A D I O,20,2,6149083
Txtsu,Upside,10,1,577084
iFred,The Kings Codex,10,1,348886
ObeyCommunism,Eternal Defiance,60,6,3430279
LUISX01,Neko no Ikari,10,1,85160
OborPanda,ETHERNAL-GLORY,10,1,251911
AyGxasHR,Outlimits,10,1,678253
delfin18,-,10,1,807417
JSCoyt,I Warriors Company I,79,8,5106082
strangse,Llamitas Su Su sum,59,6,11749033
Elpadrino69,Hijos de la Anarquia,39,4,3328458
Daluane,NO HOLDING,39,4,7183817
trogex,KON TAC TO,39,4,2766308
zxcslaveinside,Girei,29,3,2477376
ColombianBanned,Dies-Irae,154,16,18787258
RedTrainer,Make Albion Great Again,173,18,18010615
CallMeOmni,Evil AssassinsGreed,48,5,6012510
lovinz1,Spetsnaz Grail,19,2,1868247
Miauwa,Stay Close,38,4,6770440
Ayspik,Lethal Warri0rs,19,2,6879921
Tsuchie,TIERRA - MEDIA,19,2,1690375
K1tanox,Roofroof,19,2,3561486
Zpihc,IIFures,19,2,2297798
DRORROS,GELO E TECO,85,9,14888295
Sewper,PlVAS,179,19,16119678
Kanesito,Evil Kool Aid,47,5,6131426
Fayur,ENDANGERED,131,14,18032074
ELaputdesonpere,Sprint With Me,28,3,4916180
AdriiiJG,Faction Army,56,6,3037018
HybridDead,Lethal Warri0rs,28,3,4589586
ReconTW,Evil Kool Aid,28,3,4477695
JSSV,N A G A S A K l,102,11,4612274
PizzaEats,D3stroyers,37,4,1223055
FernanVichj999,Hisoka,119,13,3307518
xRedghostr,Lethal Warri0rs,64,7,1636238
BasicallyGoddess,ENDANGERED,128,14,27030246
aaawkward,Slammed,136,15,25698981
LolitaSpecter,Cavaleiros Avalonianos,9,1,204966
isaokanai,Ethically Sourced Loot,18,2,371941
unguayaco,Therian,9,1,715377
BigBadBootyDady,I Paradise I,36,4,3983092
MulekWarwick,No-Fucking-Mercy,9,1,761906
c1to,IMPERIO ALEMAN,9,1,593090
Yureay,-,9,1,124849
Julia2133,Te Brawlea Un Negro,9,1,1261289
zkirim,xX The Jokers Xx,9,1,2228656
aRRRRRRRRRRRRRRH,OIIA OIIA,9,1,234981
TitoPino,Life is game,9,1,1958736
danilito06,AFK 444,9,1,28502
Felixer2747,Velo Rojo,18,2,866757
Julianchete,Sea-Sky Fraternity,9,1,1889910
Celta2000,PRIMATA MOD,9,1,904736
AlanBr1to,MOTORHOME,9,1,2178694
KBison,Decent Folk,9,1,300375
ForcedToBeHere,ENDANGERED,63,7,8827100
Luminoxx,I Nothing I,18,2,3313890
YuenDark,IFures,9,1,3094280
AlbionOverrated,Evil Kool Aid,18,2,9085522
Scowled,Arroz Clan,18,2,223106
dvls,DIVINAS,27,3,4275723
SrTo4sty,Make Albion Great Again II,9,1,2317493
Wongh,Instic,9,1,4249649
JKNXX,Ignum,18,2,3847674
RaTTtoR,We Trade,18,2,847961
cromaYchola,SH4DOW G4RDEN,9,1,2382494
Trucone,Evil Gatitos,18,2,3563628
MINAZUK1SSJ2,WB POLlCE,9,1,295265
akemixtojamon,IT s ShoW TimE,9,1,102650
Txsmania,GreMiO dE cerVeCeroS,9,1,351191
Revik036,Evil Kool Aid,18,2,8655609
darkblessed,Ignum,9,1,2025747
GearlessAlemg,IFures,27,3,10794522
VeckLess,The Real Aggression,9,1,600088
PocaLife,Orden Hospitalaria,9,1,371342
XSansaoX,PRIMATA MOD,9,1,232730
MollaLKP,MINORIA,9,1,964430
Daidon,Mao de Elastico,9,1,1678451
lordtomas,The Lonely Skibidi,9,1,746253
Valloisx,Nexus,45,5,6177337
OTalDoPalas,-,9,1,1943648
Anma12,HiperactivosUMSS,18,2,1854647
Watisero,YOU ARE LOOT,9,1,592279
TheKiller10,R3conecting,9,1,845879
Kawazyk,-,9,1,552450
valedemee,L A S T W O R D S,18,2,1734988
beta28374,A N T A R E S,9,1,801382
Isaackratos,Los Perilleros,9,1,252197
XCasique,BLACK HAMM3R,9,1,1483163
Alitq,OVER DISASTERS,9,1,156205
Portuvk,Faction Army,9,1,459222
palmt93,Doislave,9,1,1613172
rusincho,OathBreakerz,9,1,723165
tedy1998,T-5,9,1,95168
Ricardita66,VlNLAND,18,2,735719
Blaysuerte1,Last Bober Dance,9,1,978349
CapitanSunCelium,Road Of Ruins,9,1,188760
SKIPPYELPROFETA,H U R S T,9,1,455970
NotChrisR,Sprint With Me,9,1,68629
CreepyTheClown,Public Display of Assault,9,1,451199
Lxaks,Doble OC,260,29,19101556
Threnz,Mortem Imperium,116,13,6239142
Nekozv,Evil Gatitos,53,6,6957860
jermancf,Upside,88,10,8237796
Tkmiz,Dies-Irae,35,4,3820890
TheAnya,Instic,35,4,3750944
Dagger007,Loyalty Matters,52,6,2338046
Fromsterlol,Sturmbringers,26,3,2748983
patocochino,Sea-Sky Fraternity,26,3,2942346
TheAnya,DARKM1GHT,52,6,10078743
SrGrado,HEILPVP,26,3,1506255
DEMBER1973,Evil Kool Aid,26,3,7968384
Kebry,BombSS,17,2,3822278
KiimboSliice,Inspeccion de Billeteras,17,2,988241
Dalirthra,99F00D,17,2,2580122
SindraTheXZ,Hitsquad,51,6,9424416
Kaame1,N A M 3 L E S S,17,2,3265783
Danoninodz,Life is game,17,2,734817
HevokZera,S L I C E D,17,2,3458939
Kawazyk,AWAKENEDWARRIORS,17,2,370406
kkzucia,IT s ShoW TimE,17,2,2538369
Yuquiyu,ENDANGERED,17,2,8296500
HPlamp,N0T HUMAN,17,2,2880735
ELBAZURITA69,DARKM1GHT,136,16,31204299
JOEL333,IFures,17,2,1822532
xDrenx,PlVAS,17,2,1816505
ramithon,ENDANGERED,76,9,17087810
Maikelo,Lethal Warri0rs,388,46,15187704
zenzosz,P R I M O R I A,42,5,2204096
MiniBlackfire,Doble OC,319,38,23493092
MerkStains,Maximum Effort,218,26,8907438
GingVI,Evil AssassinsGreed,109,13,7625750
Vigr1d,desavence,25,3,3189883
PixEagle,Outlimits,25,3,2868299
Alex3636XD,KNIGHTS OF BRIDGE,75,9,5136578
DAGAIII,NO HOLDING,25,3,5180899
KimHariZ,DARKM1GHT,50,6,16377013
PinguinoNoxiano,RascaBolitas In Your Back,25,3,5509491
PivKO2,NO HOLDING,25,3,7432298
RAFAELOSO,The Insanity,25,3,920563
Bigodeinraspavel,GELO E TECO,25,3,4415085
ImGodslayer,I Loniez I,108,13,33381076
BabyUnholy,YOU_ARE_DEAD,141,17,10654182
Dogjhow,G E N K I D A M A,199,24,6545537
KaoriUwur,One-Day,58,7,7666091
Zeckv1,Curriculum Vitae,58,7,12688930
defensivesteak,Epic Hobos,58,7,3719977
Joanax5x,R A D I O,33,4,4965559
DonKion,Rogue Natives,90,11,29191126
SkLauv,DARKM1GHT,49,6,10069013
Icantputname,Keybump,57,7,2041561
RicoReal,Slammed,89,11,17534358
B0rdzzz,ENDANGERED,177,22,40829010
FRANKLINPAZ,SIN PORCENTAJE,8,1,1253936
Calvozky,IFures,16,2,3604602
SrNutriax,HOPLITA,8,1,1334386
Sminkir,TEAM DINAM1TA,8,1,134209
MAKINISTAA,Evil Gatitos,16,2,2007336
mielchalu,BLACK---BULLS,8,1,739100
XSef327X,DarkChains,8,1,2919332
dafinha208,Social Credit Approved,8,1,178205
Arastropia,-,8,1,375597
Skueltul,Unslave,8,1,4167831
Cartman10z,H3roLag,8,1,662283
fabian5687,We Are Yakuza,8,1,3230493
Snottii,IIFures,8,1,1014550
PrexecaBangerX,We Profit,8,1,1357120
KingVittas,Contingent,8,1,199650
DICERCOD,N o m a d z,8,1,253531
GOOES,Mono Con Navaja,24,3,3030092
aRRRRRRRH,OIIA OIIA,8,1,436703
GordoCartman,Maximum Effort,32,4,1540697
ELTULONBIG,AIea iacta est,8,1,448357
BrenoAckerman,desavence,8,1,1197302
pichulin06,Gankers LetaLes,8,1,104438
Ter10,R E H A B,8,1,252913
ChevalierNoir,BrawlCore,8,1,131614
Equisotex,The North Order,24,3,602692
xJotate,Mono Con Navaja,16,2,3056050
Flaviosaludos,MOTORHOME,8,1,3596032
Skalon3,IIFures,8,1,655228
PLucas,16:00,24,3,6591956
Rewnick,Ethically Sourced Loot,8,1,54236
KasperCore,WH4TS4PP,8,1,1492311
RiukTercero,X EL REINO AVALON X,8,1,185764
Sougad,Industrias Sougad SA,24,3,2417445
FreedowPump,Make Albion Great Again,24,3,2606081
8CALM8,N o m a d z,8,1,207791
SkizzeD,Da RushinG,8,1,1473458
ChavoDelOch0,Hunter Assasins,8,1,434850
BladesmithBR,EZG0TO,8,1,1825779
BartolomeuXXI,ENDANGERED,24,3,3527262
BlackburnKyo,Sex Appeal,8,1,226677
L1l01,H U R S T,8,1,488380
Thermali,-,8,1,181872
Matiaschan,INDECOPI,8,1,682614
Turrakarmx,Los POCHOcloss,8,1,343856
LuigyxD,Brain not Found,16,2,1027100
juampidown,Make Albion Great Again,112,14,20060902
Drogadict,Solo-Gank,16,2,229331
Reya791,Inspeccion de Billeteras,8,1,280833
AQPaul,D3stroyers,8,1,214419
1ShiXD,-,24,3,1619512
usnavy,One-Day,8,1,799980
Kuba75j,Baby Family,16,2,534920
Sirbloodleeter,E L Y D R I O N,8,1,990492
Lechu123,Instic,8,1,2572518
D1EGOAT,Be Careful,8,1,475637
FsBankForKinJDS,Albion Lone Wolf,16,2,2484802
Alaburu,ZMZZL,8,1,353625
ChuoG,XxMorpheusxX,16,2,395006
IBizantinoI,DEATHR0W,8,1,365894
Jajairo,Dies-Irae,8,1,708907
RicKGZ0,MISTSO,8,1,625421
AbyssRT,CECOT,8,1,135402
Kendrix,RUSH-B,8,1,216135
TTVMeanshock,-,8,1,811891
CARELOK,You Okay,8,1,563996
Riderch1495,TyrannT,8,1,1323140
hello7u7xd,Kitty Killers,8,1,372062
GelbeUY,DISMOUNT_HERE,8,1,213338
SrWake,E R E B U S,8,1,414202
