Player,Guild,Kills,Deaths,Fame
zhenheia,LEGION GR 300,0,0,26278
zhenheia,Explore The World,0,4,80807
zharig,Un Monton de Gordas,0,2,106615
zgredzio2584,Last Bober Dance,1,1,864301
zfkramer,PRIMATA MOD,9,13,1412800
zfit00,Furia Nocturnx,23,10,1494503
zezorolagrande,N A M 3 L E S S,2,7,499837
zezindograu244,-,0,2,18610
zezindograu244,LOYAL TO LYMHURST UNTIL DEATH,0,0,17242
zezeken,Lar da Vaca,0,0,34910
zeyrith,MODO PLAY,0,1,10089
zeustlol,We Profit,0,4,836230
zeustbr,Coletores de Almas BR,0,2,67929
zeusorigin22,L E G E N D A R I O S,9,14,1200666
zeusdocapeta,Covil Do Wolf,1,0,1956
zeuscareka,CALOTE CLT,4,8,124512
zeus7770,B U R N I N,0,3,91481
zeus1472,-,0,1,0
zetwin,OVERCHARG3D,0,2,282131
zetwin,Instic,1,4,211283
zetto55,R E Q U 1 E M,0,1,0
zetsu17,Ecos da Ruina,0,7,135028
zetriosbb,osoblanco,0,3,19442
zetrakiian,Crux Del Sur,0,3,96434
zetic10,Overprice,14,16,4836626
zetic10,Legacy Corporation,28,27,4907763
zethram,Commotion,16,7,8367201
zethc,Outlimits,51,20,11729587
zethc,T-5,0,1,9656
zethc,-,0,1,0
zetaprin,Outllmits,0,2,534412
zetaprin,Outlimits,4,13,5304009
zetameca,PAZ-MUNDIAL,2,3,50877
zetameca,Elite de la Sombra,6,22,1012045
zetameca,-,25,26,1802488
zetakiller,Drakonty ligea,15,6,564816
zetahuana,Upside,1,7,7114297
zetagb,Hollow Specs,1,5,819571
zestysuszter,-,0,1,0
zeroztixx,Black Dragon Aeon,9,10,183456
zerotier0,Kong-Army,12,11,1213362
zerother3y,The Ghosts1,0,1,0
zerother3y,Sobrev1v1entes,0,0,4296
zeroner247,-,1,1,226615
zerolotus,Twilight Knights,0,1,0
zeroknl,XPENTAGONOX,0,2,0
zerok0001,-,0,1,0
zeroesz,KULDAUN,0,2,0
zerocat7u7,Core Raiders,1,2,79047
zero98n,LEGADO INMORTAL,1,4,316701
zero98n,Belipochos,10,5,718785
zerito122342,Valhalla Kingdom,3,2,842516
zergtul,The Insanity,0,2,23918
zerceol,Ministry Of Bandits,12,22,2968999
zer0seven7,YOU_ARE_DEAD,5,18,1189213
zequi87,Knight of Velyrion,1,2,84096
zeon88,Nexus,17,10,2322330
zenzxn,Bunch of Rats,4,0,81223
zenzosz,T R A S H T A L K,5,3,170802
zentroxx,VeryDificul,0,0,307253
zenko5,DOUX,0,1,64637
zenitsuu3,-,2,1,247221
zenite547,zGameZ,0,2,377236
zenite009,-,0,0,315987
zenite009,A R 1 S E,0,2,87619
zenite009,PRIME MODE,2,2,290191
zengyingchun,Explore The World,0,1,297972
zenem,Skyrise,0,1,180523
zemidio13,UNOS,3,9,1282208
zeloteDron28,Los Ravioles,0,1,0
zelinwn,I N D O M I N U S,1,3,182778
zelden,ShonioKami,0,3,424315
zelda1717,KR Sangre x Sangre,1,0,121068
zelda10000000,CABALLEROS_DE_LA_LUZ,1,1,4536
zelaniss,THE ARCHIMAGOS,2,4,239434
zekko0,Elite - Warriors,0,1,0
zeker23,Blue LabeI,2,3,762873
zeker23,Evil No Specs,19,11,2292257
zekej21,Outlimits,54,30,16671072
zei9,krayse,0,1,0
zegacris,7 Segundos,0,2,19992
zefakeID,X LA HABANA X,0,1,0
zeeJacks,F I L H O S - D O - E D E N,5,4,85847
zedxo999,Los Purificadores De La Plebe,0,0,2353
zedroguinhagame2,LittleGankers,0,1,0
zedobrejo2,The Northern Fallen,0,1,0
zedmaster69,ShonioKami,27,12,1583071
zec0rey,Pura - Sangre,1,1,11633
zebraumMSTSUS,Rage Against The Healer,0,2,208521
zebflox,IFures,0,2,328719
zebflox,Outllmits,24,0,367095
zebflox,Gankers LetaLes,0,1,326716
zebas10k,shadow f1ends,25,11,2002888
zebas10k,-,0,0,59971
zdanloc,Always Noob,12,8,468086
zbeubzbeub54,Alpha Rats,3,1,17022
zazoner,Outllmits,0,0,1407413
zazoner,Outlimits,0,16,2818720
zazaLLL,Conselho Real de ThetFord,0,1,0
zazaCowboy,Shall We,122,44,13473105
zaza003,Los Hijos del Exilio,0,1,4131
zaza003,MOSHi_MOSHi,1,1,80515
zaza003,VENENO BLACK,0,2,8658
zaydy79,Project Vanguard,1,0,156802
zaulz,-,0,1,0
zatochipedro,Black Dragon Aeon,0,2,60866
zatchbell22,Make Albion Great Again,1,2,916237
zatchbell22,ABU-DHABI,0,1,984510
zashito,-,0,1,0
zarkgg,Caballeros Del Pasado,4,8,1473488
zarek0,-,0,3,0
zarek0,S K A L D R 7 N,0,2,0
zardosman,Hydra Corporations,0,4,250454
zarayk,HALCON BLACK,0,1,45821
zarathos09,ALQUIMISTASyt,0,5,178315
zaphimalandro,Da Black Lotus,5,16,1679288
zapata17k,Culto del Kraken,3,5,209868
zandroxd,Losinsanosuwu,0,0,34029
zampaww,Dunkler Dreiklang,0,2,4824
zampatrax,ZZZ Y ASOCIADOS,0,1,21147
zampateste5,LEGION_DEL_FENIX,1,4,173625
zamirf,Absolute Boundary,0,1,68420
zamaXD,-,1,2,6167
zalendo,-,0,0,18942
zalamanza,pan con mortadelas,1,1,80431
zakoDEpapa,Las Cabras,0,2,25632
