Player,Guild,Kills,Deaths,Fame
Totty2Hotty,Militant,413,74,15733135
r2020E,Commotion,412,85,108203080
SopitaNor,Mono Con Navaja,412,147,90824496
AlphaWizardX,Benevolent Kool Aid,412,93,79808611
YMM1,OnlyChads,412,63,23227168
MidSolo,Upside,411,114,58287395
miguelito45,PlVAS,410,103,93216077
Raay11,BlackSm0ke,410,95,27383234
AguadepatasUwU,Rogue Natives II,409,199,172701931
MrLeons,A P E I R O N,408,176,52570875
MerkStains,Keybump,407,110,44078492
ShankGos,Ignum,406,144,115254590
MurphyAKL,Victory or Valhalla - NA,405,100,58838636
Dalxior,Dires Bane,405,80,25737150
Skywen,Keybump,404,145,75956139
BECOMETHECHICKEN,Evil AssassinsGreed,403,100,117998287
xDogmagus,A N X X I E T Y,400,211,33477301
musilonga,DARKM1GHT,398,75,88716873
CIERV0,Commotion,398,97,68241010
lshiryul,Benevolent Kool Aid,397,209,101008243
Zeeldrikk,B U R N I N,397,149,78231289
Francoo2000,Mighty Claws,397,103,66300311
NotNotApingu,Wanted PKS,396,127,77383144
Smooth10,PlVAS,395,149,71980986
PollaNegraa,BUGG,395,227,16162050
jonjonwalkemdown,Wanted PKS,394,73,87134552
ONEPIECELOVER,16:00,394,142,49336928
Lasmouzz,Victory or Valhalla - NA,394,88,9498856
Bigotereturn,R E Q U 1 E M,393,129,158850222
Eleutheromania,Mono Con Navaja,393,224,134148204
AKIHIRO1COL,DARKM1GHT,392,50,114909579
WealthyPatron,-,392,81,75716273
Chakiz,Outlimits,392,185,57110978
NothingBaby,Terror Of Solo Players,392,50,39565152
Munchadd,Fire With Fire,391,119,71001820
Srpepi21,R3MAST3RED,391,165,39690911
Mageezinhoo,D I N O C O,389,131,95741094
XESTINO,Rogue Natives,387,121,49683467
VONYU,R E Q U 1 E M,386,134,141689419
1stMoTaZ,ENDANGERED,386,134,30423250
UchihaManglax,Legacy Corporation,384,68,28510323
Mezic32,Maximum Effort,383,32,13331991
SxVoiceX,The Lonely Skibidi,382,126,50692090
LordSaulGS,YOU_ARE_DEAD,382,89,31712640
LinekerDruid,We Profit,381,174,110262350
Pwaka,Contingent,381,127,78668005
ReijiSid,Upside,381,182,77222659
Fifolina,Upside,381,114,70446072
Nirvanahold,Lethal Warri0rs,381,80,31394145
iDaziZ,D I N O C O,380,181,177358684
Rezzy0,MOTORHOME,380,158,122495039
Rodrig0FSousa,Mao de Elastico,380,89,92102255
zazaCowboy,Shall We,380,154,46884274
D3AD3974,We Profit,379,93,84795691
Porcelain00,Lethal Warri0rs,379,222,72962745
Lifti,Veni Vici,379,69,46151633
PinedoWR,True Gentleman,379,37,24938347
SHENENN,Hitsquad,378,55,37528034
7Reey,A P E I R O N,377,77,80313639
SindraTheXZ,Hitsquad,377,46,58560332
SnaxTM,Gambito da Garrinha,376,94,120145578
4nuk1s,PlVAS,376,104,92463335
Abyecto,DARKM1GHT,376,116,91508180
Tula8HHHHD,Snow Raiders,376,130,55919189
LeoDoutrinaBOT,YOU_ARE_DEAD,376,341,34794483
Octaaa,Evil Kool Aid,375,205,153008629
dracorc14,TU MAMMA,375,150,106101862
VI7ANG,R I Z Z E D,375,118,31466257
Spheracul,DLTD,375,26,23492685
Desabrigad0,Rogue Natives,374,104,77458049
Ekooo,Evil Kool Aid,374,98,73988892
lllMaHoRaGalll,YOU_ARE_DEAD,374,67,24460942
YeiikS,Outlimits,373,114,70356285
Darkwillo023,Z E N T H,373,279,46051921
YHRYAN,HUJING,373,87,41183879
tiddyg,Evil Kool Aid,372,68,78953855
TheFirstInkya,Arcosanti,372,163,39473805
MxTxxTx,PlVAS,371,87,102336625
kobekingx,Contingent,371,114,73772762
AkuAkuMetsu,IFures,371,116,72518935
Carstellz,GGNOOBS,370,114,40596420
ChuoG,YOU_ARE_DEAD,370,90,24004013
Raqonii,Overprice,369,91,59171908
Nakesito,Evil Kool Aid,368,183,91145918
16432578900,Stay Close,367,110,152878214
Toiletrun,Sprint With Me,367,109,112855356
maderKills,S L I C E D,367,148,65066682
Ander20,DARKM1GHT,367,21,63648959
SayayinFase6,Doble OC,367,61,18113445
m4ieva,PlVAS,366,131,75021537
Taaanque,S L I C E D,365,194,156166718
Bytrex1602,DARKM1GHT,365,102,90486913
BaronVolt,Contingent,365,79,66531217
TwTvLumpyToaster,Shall We,365,157,28363692
YoImSavage,D I N O C O,364,157,172582633
OttoHahn,PlVAS,364,106,59932654
BillAnderson,Rogue Natives,363,222,79086225
FentaGod17,D I N O C O,363,151,72731209
DJFodao,D I N O C O,363,144,66589803
MstwoB,Nirvana Calling,363,90,65550868
VladislavVlaicu,Commotion,363,121,63520242
guitto95,The Skull Bearers,363,306,33369438
Frijolitoos,Gankers LetaLes,362,134,83181783
Tomoon,DARKM1GHT,361,79,88572550
Smpl1,B U R N I N,360,214,146040284
WeDoRunItFamily,GGNOOBS,360,69,25995106
hispanicmamba,Evil Kool Aid,359,126,128366979
GLAESER,THC Lovers,359,168,77342083
zMonoManco,POTA POTA POTA,358,70,95852232
Flaviosaludos,MOTORHOME,357,99,175440697
xestik,Curriculum Vitae,357,130,145449370
IloveHugs,IFures,357,137,90327920
MikasaYaeger,D I N O C O,357,142,65979628
Shambers,desavence,357,102,49747529
BryanSCGG,Royal Ratpack,357,143,29317590
WaifuAna,IIFures,355,130,79728123
F0sty,PlVAS,355,99,66641118
H0RUE,Ignum,353,137,87724228
AleCh33,Upside,353,88,45049049
garinstark,Maximum Effort,353,106,30178007
7mmo,Keybump,352,109,171691210
Rodriiigo,Evil Kool Aid,352,120,122947677
ZyfohYT,Keybump,352,225,115326122
JohnZz08,Outllmits,352,129,82473617
darknight4819,-,352,85,63302000
SigTheN,Evil Kool Aid,352,49,60395240
QuejoComPao,PlVAS,351,84,79039802
dresgorko,Roses-Academy,350,109,28080998
Zephrey,Militant,349,287,102076250
ElHoruga,desavence,348,123,105050328
RicarD0nha,Sono Ku,348,168,91755023
ChayanePeruano,Gambito da Garrinha,348,118,80218522
Miguelolo,xX The Jokers Xx,347,55,93270982
jf32b,Mono Con Navaja,347,258,84748872
SlinkyPokes,Royal Ratpack,347,111,24539147
LTDzeus,POTA POTA POTA,346,106,118893647
lKenjil,Metod0 PVE,346,66,59555646
Drauugr,T R A S H T A L K,346,60,37482620
matiazpk,minoris pretii,345,185,99254846
Fayur,Rogue Natives,345,54,49726384
NoWardsNoWins,YOU_ARE_DEAD,345,170,32740143
Sofia54,A N X X I E T Y,345,161,24091559
OrigenOroboros,Wrecking-Crew,344,101,121128347
COTORRITSS,PlVAS,344,107,74064354
IIPoko,Von supremo,344,114,18323209
DLO3,NoFreeThinkers,343,167,112442171
kroont,Instic,343,82,79875164
MARBAOGUO,HUJING,343,95,13505126
SrBruceWayne,MOTORHOME,342,95,68979483
Keiht,Commotion,342,113,68724357
InstantRegrett,Sprint With Me,342,91,52697004
deambears,Pack Yo Bags,341,102,107110764
SonOfHermit,Upside,341,39,91702270
HXD01,INDECOPI,341,43,14743380
GUNTALENT,Outland Anglers,340,136,25428438
bata360,N A G A S A K l,339,149,79732375
Jigsawuwu,Wrecking-Crew,339,48,29171446
DefnatlyNotDanky,I Paradise I,338,73,50072166
PapisPrincess,Sprint With Me,338,76,33739413
Espejitoespejito,Upside,337,179,118696295
InsideYourMind,D I N O C O,337,126,84626194
BongoDrum,Keybump,337,122,64832441
DemonRisty,Upside,336,118,64974065
Wujumecanicas,IFures,336,128,56727146
Sup3rMagr1N,S L I C E D,335,211,152453525
Czvt,Hold My Pocket,335,178,46473189
