Battle ID,Kills,Fame
441054186,35,3087236
441054265,10,3357180
441055711,18,13892736
441058174,13,1202230
441058241,16,5104577
441058278,20,2484670
441060883,14,1279959
441063144,15,952597
441063708,16,7370563
441065682,11,419786
441065734,10,3116387
441066911,15,3759049
441068335,3,640360
441069144,28,10680281
441069479,12,4228618
441069658,19,5012950
441069957,27,2093416
441070615,5,1292319
441071008,23,8210601
441071807,112,14330918
441072002,4,3264149
441072702,12,4564329
441074212,55,4878910
441075241,8,1094229
441075435,13,1109447
441076980,7,1142273
441077629,7,4882126
441079370,19,11784593
441080800,18,1867614
441083206,3,102397
441083854,34,18850090
441085264,18,2538684
441086055,5,1854264
441086686,40,21838246
441086928,8,304993
441088177,27,1922420
441091923,7,266070
441092881,26,18741619
441105420,17,1818242
441150179,7,1929216
441150445,16,5609032
441150908,3,8237678
441151505,29,13576027
441159883,5,95082
441160927,20,1609036
441160953,17,3213859
441160977,86,18125464
441165227,25,5040199
441166214,10,1279090
441166812,7,434155
441167562,12,5194361
441168973,11,1930337
441169211,12,4360127
441170877,15,3492720
441171830,12,3847532
441171914,6,751289
441171992,67,35504209
441172701,11,4264256
441173083,13,3122012
441176290,21,1484451
441178383,14,1270807
441179254,10,1421130
441184326,22,3622901
441185147,20,3877166
441188242,18,4566220
441188336,84,30325752
441188411,8,534812
441190393,42,13248166
441192670,7,443670
441193880,8,4157560
441194112,24,7380576
441194425,41,15108458
441195873,7,3216856
441197655,22,6338137
441201313,17,1759813
441201378,8,551476
441201550,3,224197
441203128,3,272020
441203221,19,3152485
441207502,20,8800960
441208429,8,1027389
441210141,16,1980761
441213013,12,2984264
441214955,6,189647
441215229,28,7041326
441226052,17,1286371
441234728,141,46164673
441236855,18,4676125
441236895,9,1353103
441237519,38,10403471
441238291,172,99927984
441238809,36,7885265
441238909,31,8295783
441239124,12,1253415
441239297,55,20129967
441239340,153,60539209
441239689,140,54658340
441239749,43,8584659
441239953,23,14828371
441240700,336,159539151
441241029,27,6642801
441242004,27,8538749
441243141,16,2128441
441243362,26,1956197
441243669,10,884474
441244231,40,15075516
441244731,18,3707538
441245574,17,3126712
441246047,44,15164550
441246365,10,3874930
441247168,17,2306399
441247505,10,2206019
441247937,7,131826
441247991,20,1918136
441248256,16,7554997
441248488,12,479522
441248973,20,10970838
441249092,9,1146748
441249262,6,1475311
441249286,46,19989301
441249721,189,82860884
441249766,7,2194100
441249954,5,485371
441250770,6,1195152
441252148,9,2263236
441252166,17,1152257
441253211,30,21026068
441253366,19,8076091
441253570,14,3717674
441253596,14,4047184
441253740,8,632924
441253846,78,32085567
441253935,16,3509285
441254302,5,1081533
441254604,9,1027024
441254899,35,22634607
441254972,42,17761573
441255411,5,857549
441255535,34,9276369
441256008,26,10120267
441258662,15,8007937
441259171,15,2928509
441259216,10,365710
441259842,18,1009313
441260061,15,3685198
441260932,19,1261684
441261250,93,9217118
441261357,23,3033440
441261499,23,3795724
441261675,3,215612
441262754,18,5109300
441262812,86,21544372
441265613,23,16515836
441265795,92,15938083
441266425,22,1733459
441270164,11,14620056
441270473,11,1883809
441271393,57,2144493
441272180,22,3321391
441272874,17,6308303
441272894,49,4697649
441274535,5,830764
441275838,66,27153876
441277159,16,6647205
441277239,22,5683461
441277389,3,265844
441277849,16,999337
441277986,14,867667
441278050,38,4006467
441278098,45,12141428
441278294,264,178344748
441278369,14,1171315
441278514,12,1338859
441278577,4,57587
441279653,71,15390785
441280090,11,3117095
441280108,6,1159967
441280348,281,189458021
441280444,6,352963
441280758,50,19963303
441281045,20,4074836
441283267,23,6753958
441283479,25,2563772
441284827,11,376617
441285581,4,111227
441285761,15,1355587
441286050,9,3286867
441286337,24,5385624
441287630,21,1024097
441287745,6,397398
441287858,20,583188
441288044,30,4491367
441288712,9,3987775
441289858,18,13083814
441291276,7,3373766
441291954,48,17158120
441292160,60,44150224
441292377,3,2877241
441292566,17,3820855
441293649,14,7828853
441293777,7,233940
441293825,28,9654684
441293834,10,1029585
441293916,4,3373892
441294032,14,1575228
441294277,10,1032523
441294545,15,678485
441294852,4,371758
441294952,26,8643716
441295081,36,29975633
441295180,20,5082809
441295281,7,1688581
441295699,40,8131140
441295782,28,5399614
441295808,19,3898191
441296089,17,2838813
441296128,35,14212652
441296134,26,11951731
441296696,6,163324
441296914,26,14892235
441297150,14,3182320
441297509,88,59600903
441297532,21,8861215
441297738,10,1933304
441298219,18,8782001
441298911,22,5588170
441299451,6,166344
441299516,22,13317596
441299933,12,1515766
441301295,79,48580487
441301808,22,9427359
441301880,8,1120807
441302191,21,1744849
441302269,8,304675
441302544,18,2802990
441304722,31,8116747
441304775,14,657200
441305471,76,8128752
441305495,34,3005289
441305903,20,1246427
441306066,9,1068010
441306399,45,25901781
441308719,8,137763
441309202,39,13235761
441310015,14,1079717
441310215,4,336272
441311715,7,796083
441315311,7,48399
441315689,15,908388
441315741,7,2443736
441316266,97,51282481
441316514,4,550657
441316849,59,15695751
441317586,26,9207136
441317596,5,669776
441319101,6,467393
441319438,11,1605209
441319578,10,330799
441320250,113,29367052
441320635,8,1529447
441320642,48,23951831
441320759,15,883774
441320883,6,1470505
441321782,14,1236171
441322178,223,161197789
441322598,18,4208230
441322618,5,1756987
441322735,24,9301587
441322936,13,9981258
441323973,7,307563
441325547,21,2122989
441325751,5,1862695
441326138,20,6985158
441326181,18,8301856
441326342,14,515790
441326751,7,2057199
441327942,67,27630795
441328347,42,20363146
441329915,22,1407123
441331252,17,658512
441334073,9,2040032
441335362,26,2182783
441335660,14,1647394
441340322,35,2126958
441340627,16,2370982
441342142,39,5798028
441343752,8,2609927
441344297,21,16625864
441344455,35,16155105
441345569,145,53809500
441347089,21,15781331
441348043,60,4539415
441350714,15,6909350
441384072,24,10721701
441393651,23,10605831
441397943,10,1270991
441407001,17,4059011
441407681,14,6019898
441411323,30,15747988
441413614,11,6752809
441414102,4,2237308
441415345,12,617413
441416829,14,9831837
441425221,10,3663900
441425245,17,755359
441428340,8,374492
441428516,65,28882129
441428644,10,811696
441428777,14,5493643
441430041,39,15242405
441430738,6,1844573
441431073,14,7047937
441433829,35,4285445
441439360,28,1190441
441443628,73,17250423
441444717,14,3096606
441450434,13,3001924
441451769,21,9608847
441452796,19,4875094
441453708,22,7110563
441455783,8,2451261
441456372,14,3450161
441457967,16,4787225
441458902,9,2397125
441458975,29,8918548
441459207,15,3238337
441477098,10,919037
441480367,16,2161180
441484882,6,1765696
441486594,19,1197056
441487258,13,2083914
441488700,5,146363
441490043,7,281710
441491658,12,4800290
441494794,9,14953
441496160,23,2688617
441496894,258,166343637
441497150,47,11373096
441497705,7,330271
441497753,37,15089216
441497778,7,375402
441498146,4,150933
441498170,13,1157591
441499159,27,11326951
441500389,10,718958
441500930,21,1887851
441501075,6,1571735
441501077,4,1304343
441501351,22,6990399
441501853,3,916493
441502966,62,4676967
441502993,37,26895952
441503146,23,2194060
441504027,64,29244472
441504035,7,263880
441504149,11,2269922
441504311,7,1927684
441504784,23,7460919
441504973,6,1787618
441505206,49,16443269
441505947,10,983336
441506729,3,414266
441506946,23,7761158
441507027,4,1160624
441507587,19,10723840
441507877,26,11123466
441507888,11,977186
441508163,46,13634153
441508399,51,22879048
441508738,26,7122017
441508822,5,245970
441509154,17,1388017
441509714,6,3206986
441509757,5,1219616
441509991,21,6177491
441510723,15,574728
441510768,89,30087723
441511207,7,3209640
441511745,9,3313501
441511854,24,982099
441512299,44,18492647
441512900,20,3994266
441513773,6,3563885
441515197,16,2655784
441515486,3,846429
441515764,10,9289129
441515771,11,505057
441516079,21,622577
441516999,27,1280879
441517771,5,2048215
441517931,9,724743
441518037,3,1125590
441518209,12,1718544
441518788,6,2053431
441518819,29,9086523
441518927,27,1600974
441519471,11,5054327
441519815,12,4171319
441521376,54,29155469
441521789,9,9576782
441522095,114,37201687
441522389,10,596169
441524980,37,3778217
441525121,11,931916
441526994,14,2050511
441529588,5,497570
441529865,49,9651965
441530806,21,1954349
441531192,11,1567015
441532321,12,7404
441532766,55,29879797
441533694,146,100728443
441534258,21,1073324
441534576,14,8301755
441534629,7,2181177
441534869,14,1563440
441534873,17,9876110
441535388,21,3988489
441535444,10,515743
441535857,8,107067
441536891,116,45588207
441537204,26,10802029
441537999,4,437898
441538117,17,3944498
441538236,84,14840392
441538584,5,579465
441538780,324,169505027
441539097,24,812879
441539778,18,6994492
441539914,9,1063103
441540702,10,1823111
441541749,31,4271742
441543352,14,443622
441543697,3,495590
441544341,37,10911053
441544633,6,1684264
441544974,12,3472283
441545039,8,797623
441545087,12,2261401
441545586,17,6668050
441546179,6,774085
441546337,10,9629502
441546746,12,3114211
441546762,118,90250622
441547531,50,37686384
441549351,11,3336856
441549656,16,1653386
441550214,32,9646698
441550228,8,2463053
441550641,29,6015702
441551297,17,5445239
441551446,14,1128697
441551811,4,930886
441552152,13,4883814
441552356,6,574374
441552406,81,47150736
441552485,30,16461869
441552660,31,7615597
441552822,76,39226511
441553269,3,1205342
441553300,51,9117810
441553722,27,1282040
441553758,22,9593977
441555318,3,847304
441555361,14,2116369
441555400,25,406971
441556684,44,1848009
441557057,25,9319312
441557128,40,20079008
441557570,119,95654334
441557778,8,2996211
441558436,10,2994196
441558674,22,7373816
441558889,23,7191368
441559515,31,6902044
441559803,51,23560014
441560653,41,20695274
441561031,12,3047142
441561085,25,10697187
441563413,8,4788307
441563462,8,1702890
441563884,45,21804107
441565213,12,2731040
441565387,5,5358296
441565969,11,5139775
441566083,19,6464845
441566434,6,860139
441567370,14,10562666
441568738,12,16678650
441570829,11,6843426
441572006,8,2774258
441572596,5,551802
441573211,221,364255953
441574848,25,9703486
441576511,15,3382455
441577326,19,1065015
441578372,10,670177
441578776,13,1088278
441579625,5,1639173
441580429,11,4117558
441581100,18,6410576
441581596,244,159782616
441581886,13,4525743
441583072,24,2764395
441584992,5,1638998
441585036,8,2084884
441585045,13,3306209
441585138,6,2959401
441585874,7,4121068
441588039,17,7944727
441590901,10,1883658
441592421,4,1804150
441592528,5,208249
441593429,38,18483686
441593588,5,441736
441594289,8,212560
441595776,11,1760345
441596908,19,2178690
441598834,9,7302417
441598881,28,2654459
441599696,15,2705098
441600140,35,10073164
441601132,18,4416810
441606432,8,518367
441607129,10,6340347
441607878,22,10783489
441608141,23,13920745
441647060,14,4171815
441649061,11,900105
441650867,19,1797995
441664781,8,734976
441669057,8,1974440
441669760,21,4663537
441670746,10,502172
441670951,12,2535278
441680786,35,496155
441681344,16,5502643
441682321,64,25712172
441682671,15,306576
441687652,19,6300755
441688069,109,66556112
441688188,13,3856280
441688955,5,231144
441689284,4,297327
441690374,17,5129991
441690770,19,973427
441691303,12,4079455
441691830,10,2897020
441692556,14,4144694
441693991,10,784796
441694225,15,12052388
441698319,4,133110
441700981,16,1759130
441706692,21,2574550
441707228,11,3352716
441709024,19,5405487
441709922,14,5194895
441711780,19,6311271
441713037,30,8124448
441713364,14,5014833
441713635,30,11072943
441714289,3,4484149
441714948,8,5869818
441715955,10,2212925
441717124,38,16008122
441718210,187,126018268
441718226,41,33517813
441719786,3,1059414
441720652,13,6112536
441720872,18,1715538
441721145,6,2156582
441722162,17,6464604
441723381,5,2290305
441730604,19,916648
441735117,16,932605
441737038,13,896427
441741322,14,695996
441750736,13,1434897
441751156,8,1098519
441751260,5,917898
441752831,48,4588951
441752851,4,341274
441753754,5,574012
441758200,13,1158296
441758729,44,6454691
441760330,7,2570210
441760977,150,91552562
441761178,13,4588457
441761339,9,2726170
441762179,56,14659424
441762388,10,1583864
441762900,19,7750721
441763848,10,1827324
441764402,33,3292037
441764589,8,702957
441765336,35,15042334
441766059,12,871086
441766437,11,3058193
441767362,11,551976
441768183,10,1771350
441768645,22,1853019
441768890,11,3925680
441769671,35,11666164
441769891,105,43783104
441770520,94,43372696
441770887,30,7694146
441770891,21,4700787
441770922,3,797121
441771639,13,3783236
441772058,9,1372604
441772062,6,2608658
441772707,26,10092875
441773853,57,26415829
441773907,34,10416108
441774366,65,22461716
441774822,16,5613307
441775241,36,16324911
441775464,6,242587
441776424,15,4702854
441776497,7,374862
441776506,15,4278752
441777064,10,2905621
441778019,37,2207049
441778595,10,2313403
441779486,12,805177
441779613,5,1323880
441779637,50,18115464
441780446,20,6077919
441781036,16,919378
441782260,10,3226577
441782341,20,965764
441782403,12,1117112
441783628,17,1843270
441783877,8,1391397
441785328,73,2444665
441785436,40,11625691
441787054,11,5670706
441787142,10,3504684
441788383,16,1188409
441788797,24,7772710
441788845,3,923469
441790588,8,518429
441791058,3,539654
441792068,7,660296
441792364,11,3219983
441792689,22,1728282
441793709,21,1338561
441795565,7,452401
441796837,15,1751441
441797495,14,4802523
441798269,22,1640246
441799722,21,7164414
441800010,316,146533957
441800466,10,1515093
441800722,224,91255617
441800953,4,889416
441801012,170,87475166
441802348,84,36380484
441803617,15,5775334
441804517,41,2905741
441807190,10,4648950
441807792,24,2936994
441809792,8,1314182
441809831,104,50641045
441810200,12,1376362
441810680,11,1336246
441810724,4,167977
441811453,54,3257948
441811585,11,3326175
441811887,14,7229260
441812902,35,15856071
441812924,58,24695796
441813135,13,3056551
441813149,11,893788
441813186,17,4592258
441813628,15,1283231
441813958,40,4024726
441814526,54,23160624
441814768,11,3609652
441814927,10,1481354
441815878,27,7753905
441815910,3,2367587
441816069,87,48642010
441817040,12,3179066
441817142,40,10669305
441817263,11,433746
441817310,23,12251878
441817375,45,18698716
441817497,15,3704094
441817588,24,1584266
441818047,24,2397598
441818400,10,3284836
441818521,6,116832
441819209,17,2859235
441820187,7,5189648
441820505,62,39058422
441820733,10,4045906
441820746,15,3896552
441821587,13,1313742
441822474,9,6717130
441822791,48,24132131
441823088,21,6254593
441823412,42,19679899
441824050,16,4582430
441824274,38,8388194
441825515,28,5314857
441825554,61,28050506
441828364,77,46799545
441828428,10,324336
441828785,11,1431840
441828800,74,32238925
441829405,61,32738184
441829997,39,17821913
441830055,14,3352767
441830106,7,2128640
441832234,16,8961115
441832836,57,6493207
441832924,17,1083404
441835105,11,2832776
441837552,47,3545603
441838078,4,144777
441838974,21,1171042
441839346,13,794295
441840586,6,460928
441841310,23,2387370
441841884,20,1613131
441842631,102,43488393
441843413,25,5960075
441844757,7,564507
441844809,10,789426
441845195,10,592017
441846718,7,1010333
441846897,14,8806744
441847131,25,9918208
441847982,48,6178966
441848703,227,130109034
441850037,3,1368012
441851061,31,12653824
441851678,30,14287459
441852316,11,3524333
441853560,4,984056
441853646,14,4031165
441853860,50,16593654
441854207,20,6390209
441856183,13,3836856
441857204,21,6908249
441857781,23,1167320
441862397,3,467280
441866215,10,492459
441871874,27,10985616
441873825,27,2616123
441874508,8,2980154
441874921,18,4214180
441876617,15,862888
441882082,25,2288249
441937543,39,4022051
441939743,31,4667619
441946124,29,2053332
441946883,133,41087178
441949803,16,830542
441950913,8,3150738
441951414,4,9452
441951715,28,9610104
441952917,5,1169715
441953198,10,956960
441953715,15,4466901
441955232,10,2302397
441956359,35,19553609
441956835,25,9795665
441957084,8,542578
441957420,12,866508
441958159,13,5499415
441958644,11,588417
441959129,9,3403256
441959441,3,5356275
441959689,10,994953
441960048,28,9903621
441962465,34,3168145
441962835,5,503363
441965954,20,10222794
441969552,13,4377633
441973018,17,3181821
441974336,10,1867527
441975246,8,2281093
441975581,10,2675461
441976067,75,21800680
441976397,12,1895744
441976624,15,3771631
441976792,9,796340
441979885,12,2826092
441982205,43,26745259
441982909,15,9870501
441983651,11,3165364
441983959,21,12077450
441984027,88,57456965
441986304,9,392134
441986447,25,11658270
441986560,11,3977385
441989289,16,1729839
441990026,22,8770886
441991953,62,6746094
442005508,28,2245064
442015966,18,5282224
442024573,16,2442129
442025186,10,3461906
442025492,94,38251740
442025871,150,44730332
