Battle ID,Kills,Fame
433668796,43,15789560
433669054,50,29273986
433669368,23,2639120
433669793,13,2282601
433670042,13,6301737
433670120,7,1869143
433670516,41,21624902
433672573,17,7321008
433672587,13,5748566
433673104,7,458766
433673496,36,24905054
433674300,29,2454649
433674391,13,3237403
433674495,5,2119376
433674605,42,18173630
433674949,4,1099210
433675095,11,1382427
433675313,60,6245877
433675323,14,1015200
433676416,7,833227
433676816,5,1604082
433678282,10,3174491
433678502,15,6821215
433679735,24,11127946
433682000,17,3063337
433682352,18,556537
433682667,87,10235570
433683537,16,2361028
433683825,9,4714779
433685168,21,1917031
433685484,10,15237737
433687314,10,3369947
433688721,12,2141885
433689138,19,1277841
433689895,7,539715
433690151,24,502003
433691416,12,784760
433692924,8,545480
433693308,11,922021
433693703,32,18061725
433693882,15,7080759
433694768,12,360860
433695047,16,6108959
433695683,215,117627048
433696199,13,560985
433697212,170,92786960
433699014,12,852319
433699136,7,197057
433700259,8,7535545
433700904,11,836006
433701332,11,2325496
433701751,7,247715
433703112,52,1798249
433704743,157,88632235
433705357,17,5598052
433705496,201,106124344
433705576,4,614261
433706327,31,16028934
433706506,51,30391359
433706680,7,205037
433706977,21,3612300
433707039,5,1333749
433707101,55,28873191
433707279,397,288617189
433707421,16,3657768
433708608,25,8427776
433709880,13,3385980
433710260,10,2976116
433710416,21,9476328
433710792,50,11634825
433711176,28,7435716
433711267,8,621459
433711354,9,1850578
433711585,20,3848173
433711903,36,12068146
433712179,11,502360
433712760,3,1525840
433713495,15,4435745
433714197,24,9588150
433714347,81,42904295
433714651,22,4870694
433716044,33,15801542
433716449,80,9085580
433716485,11,6784060
433716567,192,87391775
433717663,3,381089
433718843,8,2252297
433719612,10,4944005
433719749,41,17640864
433721022,9,3744305
433721449,19,2962726
433721512,33,5439275
433721547,81,37662439
433722346,13,5206186
433725258,8,188484
433726249,9,346210
433729061,31,1680223
433729733,3,126656
433731224,19,1755747
433735196,14,769645
433735785,84,18694069
433737233,9,2129164
433739371,7,819759
433739543,8,5770533
433739687,3,856026
433740738,15,5918480
433741591,16,11002082
433743878,25,12184966
433744202,21,7472955
433745284,13,4398499
433747623,91,14126835
433747638,18,1837508
433749849,4,1252415
433753166,39,7172198
433754055,14,2709885
433755334,12,2502490
433755657,71,7820865
433756468,8,382662
433767616,13,4276453
433770890,9,1080594
433779648,17,10046063
433806074,41,4698763
433808298,81,7360925
433811034,43,7991048
433814171,38,3664711
433816822,30,2301367
433818623,15,1161602
433821695,10,2249297
433822403,5,1541440
433823693,12,4095312
433826221,8,1031988
433836671,38,13339676
433838905,10,4205749
433839018,6,571181
433839626,13,2548462
433840181,15,3767266
433840291,122,43854376
433840664,13,5793337
433841595,36,14792865
433841861,24,7939663
433843990,12,4467707
433843999,9,3283745
433845482,45,21333199
433845527,11,2127404
433845974,15,4866728
433851426,12,4258938
433852441,42,19697675
433862381,4,1062585
433863244,20,6611704
433863962,11,3186609
433864843,24,9732948
433865797,14,8801139
433866000,10,4549465
433866451,11,3331105
433867058,38,19994611
433868315,17,6509524
433878350,31,2640709
433883221,8,605241
433886645,90,9344864
433890239,24,2199831
433893236,18,2063241
433903642,40,8561804
433905963,17,1168673
433906300,4,104067
433909175,32,5842451
433909316,3,282950
433909790,16,5901977
433911094,3,620776
433911568,11,241984
433911869,34,15069329
433913574,9,301416
433915352,11,5786520
433916434,24,655961
433916947,3,883782
433917220,27,2426340
433917390,54,27227050
433918599,10,3893561
433919109,4,707676
433919870,16,13363895
433920569,97,38542937
433920826,72,28101792
433920951,31,10243646
433921052,6,5328784
433921090,23,9405839
433921110,23,9549790
433921590,10,2660827
433921613,17,2293800
433922277,9,2820182
433922302,7,419424
433923047,25,10655666
433923331,388,80409606
433923590,15,3493812
433923614,12,3401264
433923710,15,4255461
433923808,14,5437782
433924078,3,1266247
433924133,12,5486520
433926035,3,579818
433926664,19,5365177
433927051,21,7234027
433927291,22,1119913
433928247,9,2864961
433928692,9,1558470
433928755,3,520327
433929647,10,4176757
433930426,18,1784705
433932419,773,40234089
433932707,21,3316908
433934126,10,1207585
433934491,38,695166
433936382,28,5352153
433936683,14,747034
433937847,14,595991
433943019,9,1005008
433943597,19,3945157
433943943,6,413299
433947318,13,932390
433950064,46,3154259
433951146,18,5212610
433951806,9,5315153
433952069,18,1390665
433952540,16,1031687
433952949,7,518920
433953081,3,756274
433953658,7,1819167
433953722,5,4734891
433953879,147,95004173
433954138,33,10475532
433954712,29,9380720
433954811,54,27895212
433954947,26,15743463
433955384,14,5146493
433955901,11,3963936
433957030,11,740495
433957147,26,10631780
433957431,3,4324707
433958242,11,7471747
433958524,288,152345550
433958854,31,10081960
433959582,19,11485544
433959617,101,67974253
433960073,74,58328338
433960397,11,3966960
433960419,12,3432855
433960440,19,4680379
433960912,15,3860635
433961105,32,11293000
433961188,15,734975
433961502,66,23792176
433961826,10,4389050
433962366,17,3009580
433962677,5,992359
433962788,14,3100392
433963163,72,44226379
433963407,5,555900
433963911,5,868152
433964217,24,8269824
433964980,4,274763
433965019,4,442682
433965140,12,428178
433965235,31,5053288
433965298,74,40782311
433965596,4,1313599
433965741,29,3265369
433966186,19,3041484
433966739,90,42017003
433966868,10,574114
433967164,30,14484849
433967244,20,5079324
433968036,31,15311872
433969536,32,7934044
433970405,8,1638049
433972523,6,426845
433972915,27,6984964
433973174,10,3661251
433973650,5,738088
433973912,5,495631
433974670,39,20670993
