Battle ID,Kills,Fame
307013992,13,5321906
307014329,7,1053765
307014451,11,1871096
307015271,50,18726390
307015554,21,1091774
307015656,14,1724510
307016499,7,2277008
307018057,24,7174405
307018473,31,2183055
307019106,9,2399700
307019871,282,122735271
307019881,7,2512806
307020099,34,9603479
307021043,16,4138427
307021347,317,130047108
307021376,3,467027
307021830,31,6171415
307021841,19,6435552
307021977,13,2944143
307022029,18,1879096
307022596,13,2695579
307023112,7,3104386
307023240,10,1013790
307024674,24,5523891
307024975,5,2559604
307025768,33,11464234
307026070,13,4728665
307026263,27,7335823
307026358,58,21789998
307026381,15,4293700
307026812,23,12738541
307027609,39,23391015
307027723,7,1557002
307028322,9,3385387
307028444,59,21557098
307029021,31,2287827
307029611,12,3928000
307029693,38,15784369
307029785,14,3752021
307029786,16,4583630
307030830,16,5780889
307031368,7,69669
307032587,9,1725066
307032672,6,867578
307034008,45,22129366
307034718,17,5845059
307035289,9,2462101
307035586,22,13221261
307036138,37,3075194
307036425,19,5697278
307036700,27,11904408
307036900,41,11508628
307037142,16,4617633
307037214,15,6194018
307037265,26,12183440
307037619,9,878932
307038372,56,23009581
307038444,12,2813031
307038734,31,9182827
307039572,40,16867888
307039642,35,13180531
307039987,44,20290970
307040023,18,5693787
307040314,13,2790806
307040516,22,2292897
307040929,12,1503973
307041062,27,6095229
307041256,7,2812494
307041456,5,2948924
307042647,16,1915594
307042897,14,1833044
307043738,11,806634
307044371,5,2056440
307044373,40,14987638
307044566,11,4420993
307045965,18,4226242
307046439,6,2129361
307046784,12,1389996
307046880,6,3941400
307047422,32,14601541
307048881,22,4710668
307053092,13,3024563
307053538,38,938986
307055492,11,360218
307059984,29,4211845
307060000,20,2441043
307060045,9,760389
307060110,78,3289747
307062793,10,2083768
307065993,32,12294523
307066791,50,1405311
307069050,10,7835372
307070542,8,2119658
307071125,8,768057
307071524,42,20833733
307072978,9,2271762
307073960,27,1189135
307076081,23,9963205
307076982,37,1061810
307077028,9,6982688
307077146,21,6158085
307081000,18,2753187
307081025,150,63527215
307081983,15,6116746
307082301,9,1365714
307083141,14,3038786
307083456,25,2758377
307083540,19,4212975
307084303,15,1885493
307084443,49,6658546
307085606,70,3659586
307085908,9,2578134
307086868,35,11408898
307087170,23,1156806
307087212,6,3182239
307087393,14,4506728
307088258,18,8660778
307088802,13,2900949
307089126,21,8411196
307090258,58,5951344
307091037,25,1708314
307091559,12,1632603
307092768,18,1541514
307093016,223,90961824
307093203,11,4098415
307093324,166,69743180
307095016,8,760320
307095574,17,2554088
307095635,10,1873523
307095774,14,3185556
307096123,7,1083017
307098563,15,4221123
307098681,12,3733625
307099201,6,854576
307099510,11,1275272
307099803,20,5437885
307099936,32,7586519
307100300,5,746106
307101636,27,14941950
307101876,10,5499352
307102395,15,7551892
307102820,11,1885260
307102948,13,11361489
307103703,7,1388903
307104125,20,939154
307104410,7,547070
307105045,15,3882587
307106850,24,2705524
307106902,16,656625
307107159,3,4918888
307110069,12,2975591
307111506,47,14364382
307112294,52,4996646
307112404,20,1340823
307112932,10,1800567
307113157,9,4064806
307116026,9,1839320
307116238,10,3480343
307119557,35,3966854
307119617,8,502261
307120991,20,507383
307121614,16,830656
307121973,21,4741492
307130584,6,3781480
307132293,19,1871199
307139526,3,105743
307141444,18,1633625
307141466,19,993728
307141983,9,478547
307142411,12,866895
307142576,8,747490
307146890,16,4395663
307147964,10,1966533
307148440,7,65562
307151034,6,315441
307152619,40,14932555
307155741,69,25333517
307162523,10,896513
307162698,17,8734219
307165069,12,1433658
307165455,33,13311597
307165752,21,1542805
307165828,14,721857
307169285,20,1633989
307169511,31,1027856
307170158,20,3261848
307172632,11,1424859
307173827,14,4010122
307175569,19,2136217
307175592,17,1547979
307177055,19,2767263
307182941,7,331534
307189769,6,312610
307201825,13,954669
307212026,15,1397872
307216831,13,866929
307248927,5,300761
307269641,7,536390
307273972,30,1452950
307297649,19,1237109
307298809,41,5271833
307303316,29,4261142
307303390,14,1471230
307303423,4,749838
307306311,3,906633
307308086,35,4175551
307309205,16,5503734
307309209,12,2142774
307309664,4,966651
307310661,17,2781526
307311438,84,26817062
307312191,8,1293174
307313429,11,1356131
307313977,20,1897181
307314945,15,1104783
307315676,12,1563177
307316382,45,7067485
307318877,7,1652749
307319756,8,1209554
307319997,21,5323873
307320884,41,12910089
307321580,8,1159229
307321656,26,6584340
307323718,8,3309199
307330929,15,937689
307335073,9,379348
307336393,5,936106
307337029,89,7727116
307340137,34,2513768
307349261,79,22507823
307349724,5,2087138
307351751,14,7842707
307352019,20,5331165
307353260,12,3133712
307357959,70,21610270
307361542,15,940726
307361825,18,7724013
307365508,6,2423916
307366530,16,3520596
307366659,17,4543537
307372409,15,1852802
307372957,38,969484
307373989,17,1987318
307375579,66,2284933
307376915,27,5100148
307382841,11,2886786
307386305,18,1236068
307390909,34,1510698
307392656,19,1106602
307392899,3,331808
307393063,9,1318071
307394404,30,9574359
307396331,45,15201173
307397720,17,1371608
307397905,11,3098374
307399627,3,1740899
307400638,12,5191125
307400709,60,26754303
307400761,105,8383354
307403054,14,5245044
307404082,33,12587961
307405331,30,21272242
307407663,32,9641809
307409156,65,21489932
307409257,12,4936030
307409418,16,5585545
307411067,16,4070640
307411395,53,5052841
307412215,24,12240475
307414890,18,6311331
307415392,12,275090
307415474,14,6534107
307416225,10,3539050
307416498,18,1673791
307421258,107,10345134
307421372,8,769511
307423326,12,1396053
307423829,9,3482186
307427483,19,429647
307430714,32,2460719
307434837,103,38616917
307436894,15,6829130
307438466,47,976361
307438761,7,53548
307442787,16,3646637
307443585,8,1870352
307445672,65,24536625
307448483,9,3006292
307449093,56,12525951
307449262,21,602225
307451332,5,1726344
307451711,16,3529561
307451878,10,5651314
307453050,8,1414428
307453511,31,11976304
307454016,11,992693
307454157,32,1348094
307454694,85,52828471
307455430,40,9577725
307455842,22,4582041
307455995,10,2956260
307456018,9,4119058
307456642,8,1494746
307456934,16,5539286
307458140,9,2667124
307459077,5,1417627
307459666,5,1348777
307459732,14,3794700
307460138,5,3547951
307460403,10,748522
307461070,6,1241485
307461266,31,6110376
307461501,19,14658619
307461523,11,4763279
307462328,17,6850590
307462533,10,968943
307462570,13,2204413
307462598,11,3701572
307463831,15,3092016
307464631,17,8333943
307464671,52,16303800
307465071,29,17367031
307465542,3,637521
307465899,4,1681138
307466117,6,1648216
307467150,10,3090331
